#,Col,Row,ToT,TS,Amp,RO_Time
1,0,0,0,2730,85,4815
2,1,119,2000,41,121,7539
3,2,234,2000,42,122,7589
4,16,52,2000,41,121,7639
5,21,117,2000,44,124,7689
6,22,274,2000,42,122,7739
7,24,229,2000,43,123,7789
8,25,274,2000,44,124,7838
9,28,155,2000,41,121,7867
10,11,194,2000,46,126,8066
11,16,129,1925,49,126,8116
12,19,153,2000,45,125,8166
13,23,84,1975,48,127,8216
14,24,17,2000,46,126,8266
15,25,194,1875,50,125,8316
16,26,170,1875,50,125,8366
17,28,220,1875,50,125,8416
18,0,159,1575,56,119,8615
19,1,5,875,70,105,8665
20,2,13,1075,66,109,8715
21,3,124,1175,64,111,8765
22,4,130,1425,59,116,8815
23,6,36,1025,67,108,8865
24,7,78,925,69,106,8915
25,8,85,1125,65,110,8965
26,9,81,925,69,106,9015
27,11,293,1275,62,113,9065
28,12,195,1525,57,118,9115
29,14,86,1475,58,117,9164
30,15,140,1625,55,120,9214
31,16,220,2000,47,127,9264
32,17,319,1725,53,122,9314
33,18,93,1775,52,123,9364
34,19,234,2000,46,126,9414
35,20,218,1025,67,108,9464
36,21,14,1575,56,119,9514
37,23,303,2000,46,126,9564
38,24,232,1325,61,114,9614
39,25,91,925,69,106,9664
40,26,4,975,68,107,9714
41,28,78,1025,67,108,9763
42,0,163,825,71,104,9941
43,1,274,-925,68,31,9991
44,2,190,1825,51,124,10041
45,6,193,175,84,91,10091
46,7,38,275,82,93,10141
47,8,271,1275,62,113,10191
48,9,240,925,69,106,10241
49,10,215,475,78,97,10291
50,11,212,75,86,89,10341
51,12,160,575,76,99,10391
52,13,1,375,80,95,10441
53,14,166,-275,93,82,10490
54,15,249,-25,88,87,10540
55,16,240,1125,65,110,10590
56,17,142,-275,93,82,10640
57,18,98,1375,60,115,10690
58,19,4,675,74,101,10740
59,22,41,575,76,99,10790
60,23,96,75,86,89,10840
61,25,277,2000,43,123,10890
62,26,107,1475,58,117,10940
63,27,43,-275,93,82,10990
64,28,16,75,86,89,11040
65,0,141,2000,139,36,11239
66,1,6,-475,97,78,11289
67,2,51,-1875,125,50,11339
68,3,31,2000,137,38,11389
69,4,68,-1625,120,55,11439
70,5,172,-1675,121,54,11489
71,6,10,-375,95,80,11539
72,7,43,2000,128,47,11589
73,8,77,2000,128,47,11639
74,9,38,-725,102,73,11689
75,10,78,-1075,109,66,11738
76,11,36,2000,143,32,11767
77,12,186,2000,145,30,11816
78,13,243,575,76,99,11866
79,14,131,2000,140,35,11916
80,15,18,-1675,121,54,11966
81,16,64,-775,103,72,12016
82,17,32,-1025,108,67,12066
83,19,119,375,80,95,12116
84,21,153,2000,144,31,12166
85,22,59,175,84,91,12216
86,23,85,-1775,123,52,12266
87,24,21,-1325,114,61,12316
88,25,95,-575,99,76,12366
89,26,131,-475,97,78,12415
