#,Col,Row,ToT,TS,Amp,RO_Time
1,0,0,0,2730,85,4815
2,16,52,2000,41,121,7539
3,28,155,2000,41,121,7589
4,11,194,2000,46,126,7789
5,16,129,1925,49,126,7838
6,19,153,2000,45,125,7867
7,24,17,2000,46,126,7916
8,28,220,1875,50,125,7966
9,6,198,1675,54,121,8166
10,18,93,1775,52,123,8216
11,19,234,2000,46,126,8266
12,26,195,1575,56,119,8316
13,2,13,1075,66,109,8515
14,3,124,1175,64,111,8565
15,4,124,1175,64,111,8615
16,11,293,1275,62,113,8665
17,18,98,1375,60,115,8715
18,19,4,675,74,101,8765
19,6,193,175,84,91,8965
20,10,215,475,78,97,9015
21,11,212,75,86,89,9065
22,14,228,475,78,97,9115
23,22,41,575,76,99,9164
24,23,96,75,86,89,9214
25,26,162,225,83,92,9264
26,27,8,425,79,96,9314
27,28,224,225,83,92,9364
28,3,40,-925,106,69,9564
29,6,10,-375,95,80,9614
30,14,166,-275,93,82,9664
31,17,142,-275,93,82,9714
32,21,260,-525,98,77,9763
33,22,73,-475,97,78,9792
34,26,131,-475,97,78,9841
35,7,43,2000,128,47,10041
36,8,77,2000,128,47,10091
37,15,18,-1675,121,54,10141
38,17,32,-1025,108,67,10191
39,21,179,-1925,126,49,10241
40,22,195,75,86,89,10291
41,23,85,-1775,123,52,10341
42,24,21,-1325,114,61,10391
43,1,238,2000,147,28,10590
44,8,310,2000,141,34,10640
45,11,36,2000,143,32,10690
46,12,191,2000,134,41,10740
47,14,131,2000,140,35,10790
48,15,202,2000,130,45,10840
49,19,181,2000,145,30,10890
50,22,313,-325,94,81,10940
51,26,184,2000,145,30,10990
52,3,120,2000,170,5,11189
53,7,4,2000,157,18,11239
54,12,278,2000,146,29,11289
55,14,240,2000,157,18,11339
56,16,7,2000,171,4,11389
57,17,60,2000,152,23,11439
58,27,89,2000,172,3,11489
59,28,99,2000,160,15,11539
60,1,95,1525,185,9,11738
61,2,33,1975,176,0,11767
62,3,117,1225,191,15,11816
63,11,122,1275,190,14,11866
64,12,142,1075,194,18,11916
65,13,196,1325,189,13,11966
66,15,157,1125,193,17,12016
67,16,36,2000,156,19,12066
68,17,203,2000,163,12,12116
69,18,268,1325,189,13,12166
70,20,312,1775,180,4,12216
71,27,149,1225,191,15,12266
72,28,117,2000,153,22,12316
73,0,65,725,201,25,12515
74,1,256,25,215,39,12565
75,2,178,125,213,37,12615
76,11,123,1275,190,14,12665
77,12,49,275,210,34,12715
78,13,310,1075,194,18,12765
79,16,194,1025,195,19,12815
80,0,102,-175,219,43,13015
81,1,274,875,198,22,13064
82,5,153,-225,220,44,13114
83,8,258,-1425,244,68,13164
84,12,38,-725,230,54,13214
85,14,300,-475,225,49,13264
86,16,123,-1425,244,68,13314
87,19,77,-425,224,48,13364
88,23,68,-875,233,57,13414
89,25,279,-1175,239,63,13464
90,26,310,-525,226,50,13514
91,0,134,2000,266,90,13692
92,10,287,-1825,252,76,13741
93,15,104,2000,257,81,13791
94,16,28,2000,267,91,13841
95,19,78,-425,224,48,13891
96,25,280,-1175,239,63,13941
97,27,11,2000,261,85,13991
98,0,135,2000,266,90,14191
99,3,34,2000,284,108,14241
100,5,178,2000,281,105,14291
101,9,45,2000,294,118,14341
102,10,288,-1825,252,76,14390
103,11,306,2000,283,107,14440
104,16,39,2000,286,110,14490
105,18,51,2000,275,99,14540
106,20,57,2000,285,109,14590
107,25,296,-1275,241,65,14640
108,28,104,2000,283,107,14690
109,0,247,1425,315,116,14890
110,3,76,1975,304,127,14940
111,6,158,1825,307,124,14989
112,7,27,1375,316,115,15039
113,9,297,1925,305,126,15089
114,10,259,2000,303,127,15139
115,11,140,2000,299,123,15189
116,16,128,-175,219,43,15239
117,18,96,1425,315,116,15289
118,24,226,1875,306,125,15339
119,25,18,1675,310,121,15389
120,27,301,1525,313,118,15439
121,28,294,2000,297,121,15489
122,1,129,375,336,95,15667
123,5,151,975,324,107,15716
124,11,228,925,325,106,15766
125,16,118,675,330,101,15816
126,20,258,425,335,96,15866
127,1,29,-975,363,68,16066
128,2,34,-775,359,72,16116
129,3,299,-125,346,85,16166
130,6,289,-725,358,73,16216
131,9,35,-625,356,75,16266
132,16,252,-375,223,47,16315
133,18,108,-1075,365,66,16365
134,21,156,-725,358,73,16415
135,24,118,-75,345,86,16465
136,1,74,-1675,377,54,16665
137,2,294,-1875,381,50,16715
138,3,52,2000,388,43,16765
139,4,207,2000,387,44,16815
140,7,171,-1725,378,53,16865
141,9,136,2000,391,40,16915
142,10,113,2000,386,45,16964
143,14,59,-1825,380,51,17014
144,16,156,-1925,382,49,17064
145,21,138,2000,389,42,17114
146,1,85,-1575,375,56,17314
147,4,170,2000,399,32,17364
148,15,254,2000,400,31,17414
149,21,122,2000,412,19,17464
150,23,319,2000,391,40,17514
151,25,79,2000,407,24,17563
152,27,82,2000,409,22,17592
153,1,269,2000,401,30,17791
154,3,132,2000,425,6,17841
155,5,5,2000,422,9,17891
156,10,121,1775,436,4,17941
157,16,230,2000,427,4,17991
158,17,230,2000,427,4,18041
159,18,141,1525,441,9,18091
160,21,315,-1125,366,65,18141
161,23,205,2000,427,4,18191
162,25,106,2000,397,34,18241
163,5,8,1225,447,15,18440
164,12,71,1025,451,19,18490
165,22,235,825,455,23,18540
166,23,78,1175,448,16,18590
167,28,266,775,456,24,18640
168,5,14,1275,446,14,18840
169,7,3,475,462,30,18889
170,12,78,-125,474,42,18939
171,13,92,525,461,29,18989
172,18,101,175,468,36,19039
173,19,178,225,467,35,19089
174,25,27,225,467,35,19139
175,26,139,-275,477,45,19189
176,27,123,425,463,31,19239
177,7,228,-875,489,57,19439
178,12,222,-575,483,51,19489
179,16,105,-1125,494,62,19538
180,28,52,-1275,497,65,19567
181,0,280,2000,519,87,19766
182,1,56,2000,520,88,19816
183,2,212,-1975,511,79,19866
184,3,26,2000,512,80,19916
185,5,29,2000,525,93,19966
186,6,29,2000,525,93,20016
187,10,27,-1925,510,78,20066
188,15,159,2000,514,82,20116
189,19,153,2000,514,82,20166
190,20,240,-1675,505,73,20215
191,21,278,2000,516,84,20265
192,23,41,-1625,504,72,20315
193,26,138,2000,514,82,20365
194,28,246,-1675,505,73,20415
195,0,75,2000,528,96,20615
196,1,93,2000,513,81,20665
197,3,59,-1975,511,79,20715
198,14,312,2000,538,106,20765
199,15,211,2000,516,84,20815
200,20,296,2000,537,105,20864
201,21,246,-1100,448,107,20914
202,23,160,2000,514,82,20964
203,1,296,1825,563,124,21164
204,3,60,-1975,511,79,21214
205,4,306,2000,559,127,21264
