#,Col,Row,ToT,TS,Amp,RO_Time
1,0,0,0,2730,85,4815
2,8,210,2000,42,122,7539
3,1,105,1975,48,127,7739
4,13,198,1975,48,127,7789
5,21,27,2000,47,127,7838
6,10,307,1475,58,117,8016
7,2,289,1375,60,115,8216
8,5,129,825,71,104,8416
9,6,287,875,70,105,8466
10,23,121,725,73,102,8515
11,26,264,525,77,98,8565
12,4,233,275,82,93,8765
13,27,38,475,78,97,8815
14,4,315,-375,95,80,9015
15,13,265,-475,97,78,9065
16,26,143,-275,93,82,9115
17,28,83,-225,92,83,9164
18,3,295,-875,105,70,9364
19,11,216,-1025,108,67,9414
20,14,267,-975,107,68,9464
21,17,37,-625,100,75,9514
22,28,136,-1075,109,66,9564
23,5,150,-1175,111,64,9763
24,19,130,-1775,123,52,9792
25,21,79,-1725,122,53,9841
26,23,211,-1225,112,63,9891
27,25,188,-1475,117,58,9941
28,28,90,-1275,113,62,9991
29,13,310,2000,137,38,10191
30,8,73,2000,153,22,10391
31,10,57,2000,145,30,10441
32,18,196,2000,149,26,10490
33,26,195,2000,141,34,10540
34,28,189,2000,156,19,10590
35,1,271,2000,160,15,10790
36,19,154,2000,157,18,10840
37,23,208,2000,164,11,10890
38,12,36,1925,177,1,11089
39,18,5,1825,179,3,11139
40,5,21,1325,189,13,11339
41,6,215,1225,191,15,11389
42,9,267,1175,192,16,11439
43,17,310,1325,189,13,11489
44,20,195,1175,192,16,11539
45,8,150,725,201,25,11738
46,12,140,775,200,24,11767
47,15,60,675,202,26,11816
48,26,126,1125,193,17,11866
49,0,107,25,215,39,12066
50,2,77,-75,217,41,12116
51,9,189,425,207,31,12166
52,15,71,-300,214,53,12216
53,17,172,625,203,27,12266
54,18,298,325,209,33,12316
55,19,225,25,215,39,12366
56,21,263,475,206,30,12415
57,22,199,625,203,27,12465
58,0,51,-675,229,53,12665
59,8,195,-625,228,52,12715
60,15,115,-125,218,42,12765
61,21,194,-525,226,50,12815
62,25,25,-625,228,52,12865
63,10,224,-825,232,56,13064
64,13,61,-1925,254,78,13114
65,17,275,-1725,250,74,13164
