#,Col,Row,ToT,TS,Amp,RO_Time
1,0,0,0,2730,85,4537
2,1,119,2000,41,121,7411
3,2,234,2000,42,122,7436
4,16,52,2000,41,121,7461
5,22,274,2000,42,122,7486
6,28,155,2000,41,121,7511
7,19,153,2000,45,125,7611
8,21,117,2000,44,124,7636
9,24,229,2000,43,123,7661
10,25,274,2000,44,124,7686
11,0,223,1775,52,123,7785
12,2,190,1825,51,124,7810
13,11,194,2000,46,126,7835
14,14,180,1825,51,124,7863
15,16,129,1925,49,126,7888
16,17,319,1725,53,122,7913
17,18,93,1775,52,123,7938
18,19,234,2000,46,126,7963
19,23,84,1975,48,127,7988
20,24,17,2000,46,126,8013
21,25,194,1875,50,125,8038
22,26,170,1875,50,125,8063
23,28,220,1875,50,125,8088
24,0,159,1575,56,119,8188
25,4,130,1425,59,116,8213
26,6,198,1675,54,121,8238
27,12,195,1525,57,118,8263
28,14,86,1475,58,117,8288
29,15,140,1625,55,120,8313
30,16,220,2000,47,127,8338
31,18,98,1375,60,115,8363
32,21,14,1575,56,119,8388
33,23,303,2000,46,126,8413
34,25,277,2000,43,123,8437
35,26,107,1475,58,117,8462
36,0,163,825,71,104,8562
37,1,5,875,70,105,8587
38,2,13,1075,66,109,8612
39,3,124,1175,64,111,8637
40,6,36,1025,67,108,8662
41,7,78,925,69,106,8687
42,8,85,1125,65,110,8712
43,9,81,925,69,106,8737
44,11,293,1275,62,113,8762
45,12,160,575,76,99,8787
46,13,243,575,76,99,8812
47,15,293,575,76,99,8837
48,16,240,1125,65,110,8862
49,19,4,675,74,101,8887
50,20,218,1025,67,108,8912
51,22,41,575,76,99,8937
52,24,232,1325,61,114,8962
53,25,91,925,69,106,8987
54,26,4,975,68,107,9012
55,28,78,1025,67,108,9037
56,0,206,175,84,91,9136
57,1,274,975,68,107,9161
58,6,193,175,84,91,9186
59,7,38,275,82,93,9211
60,8,271,1275,62,113,9236
61,9,240,925,69,106,9261
62,10,215,475,78,97,9286
63,11,212,75,86,89,9311
64,13,1,375,80,95,9336
65,14,228,475,78,97,9361
66,15,249,-25,88,87,9386
67,19,119,375,80,95,9411
68,22,59,175,84,91,9436
69,23,96,75,86,89,9461
70,25,316,975,68,107,9486
71,26,162,225,83,92,9511
72,28,16,75,86,89,9536
73,1,6,-475,97,78,9636
74,3,36,-425,96,79,9661
75,6,10,-375,95,80,9685
76,7,255,-125,90,85,9710
77,9,38,-725,102,73,9735
78,10,78,-1075,109,66,9760
79,14,166,-275,93,82,9785
80,16,64,-775,103,72,9813
81,17,32,-1025,108,67,9838
82,19,145,-1125,110,65,9863
83,21,202,-525,98,77,9888
84,22,73,-475,97,78,9913
85,23,155,25,87,88,9938
86,24,21,-1325,114,61,9963
87,25,95,-575,99,76,9988
88,26,131,-475,97,78,10013
89,27,43,-275,93,82,10038
90,28,17,-525,98,77,10063
91,1,169,-1075,109,66,10163
92,2,51,-1875,125,50,10188
93,3,40,-925,106,69,10213
94,4,68,-1625,120,55,10238
95,5,172,-1675,121,54,10263
96,6,118,2000,133,42,10288
97,7,43,2000,128,47,10313
98,8,77,2000,128,47,10338
99,9,173,-1675,121,54,10363
100,12,191,2000,134,41,10387
101,14,219,-475,97,78,10412
102,15,18,-1675,121,54,10437
103,16,225,-1575,119,56,10462
104,17,142,-275,93,82,10487
105,21,179,-1925,126,49,10512
106,22,104,-1675,121,54,10537
107,23,85,-1775,123,52,10562
108,26,195,1575,56,119,10587
109,27,203,-1375,115,60,10612
110,28,224,225,83,92,10637
111,0,141,2000,139,36,10737
112,1,238,2000,147,28,10762
113,2,230,2000,142,33,10787
114,3,31,2000,137,38,10812
115,4,201,2000,130,45,10837
116,5,229,2000,154,21,10862
117,7,290,2000,144,31,10887
118,8,232,2000,137,38,10912
119,9,12,2000,153,22,10937
120,11,36,2000,143,32,10962
121,12,186,2000,145,30,10987
122,13,161,2000,153,22,11011
123,14,131,2000,140,35,11036
124,15,34,-1925,126,49,11061
125,16,94,2000,143,32,11086
126,17,60,2000,152,23,11111
127,18,90,2000,149,26,11136
128,19,181,2000,145,30,11161
129,20,41,2000,151,24,11186
130,21,153,2000,144,31,11211
131,22,195,75,86,89,11236
132,23,246,-1475,117,58,11261
133,26,84,2000,151,24,11286
134,27,295,2000,132,43,11311
135,28,117,2000,153,22,11336
136,1,227,2000,171,4,11436
137,2,33,1975,176,0,11461
138,3,44,2000,141,34,11486
139,4,116,2000,166,9,11511
140,5,174,2000,170,5,11536
141,6,277,2000,171,4,11561
142,7,4,2000,157,18,11586
143,8,55,2000,165,10,11611
144,9,150,2000,160,15,11635
145,11,115,2000,167,8,11660
146,12,256,-1875,125,50,11685
147,13,160,2000,174,1,11710
148,14,184,2000,145,30,11735
149,15,202,2000,130,45,11763
150,16,7,2000,171,4,11788
151,17,127,2000,161,14,11813
152,18,274,2000,159,16,11838
153,19,164,2000,156,19,11863
154,21,260,-525,98,77,11888
155,22,313,-325,94,81,11913
156,26,159,2000,156,19,11938
157,27,8,-1750,79,9,11963
158,28,99,2000,160,15,11988
159,0,65,725,201,25,12088
160,1,95,1525,185,9,12113
161,2,232,2000,174,1,12138
162,3,60,2000,134,41,12163
163,5,16,1575,184,8,12188
164,6,132,525,205,29,12213
165,7,245,975,196,20,12238
166,8,139,1625,183,7,12263
167,9,58,1075,194,18,12288
168,11,102,1475,186,10,12313
169,12,142,1075,194,18,12337
170,13,196,1325,189,13,12362
171,14,116,1025,195,19,12387
172,15,157,1125,193,17,12412
173,16,36,2000,156,19,12437
174,17,203,2000,163,12,12462
175,18,268,1325,189,13,12487
176,19,269,1975,176,0,12512
177,20,174,675,202,26,12537
178,21,223,875,198,22,12562
179,22,190,1025,195,19,12587
180,24,314,525,205,29,12612
181,25,18,100,196,55,12637
182,26,184,2000,145,30,12662
183,27,89,2000,172,3,12687
184,28,257,25,87,88,12712
185,0,86,-125,218,42,12812
186,1,213,575,204,28,12837
187,2,178,125,213,37,12862
188,3,90,-225,220,44,12887
189,5,153,-225,220,44,12912
190,6,249,-775,231,55,12937
191,8,310,2000,141,34,12961
192,9,60,-225,220,44,12986
193,11,123,1275,190,14,13011
