#,Col,Row,ToT,TS,Amp,RO_Time
1,0,0,0,2730,85,4391
2,8,210,2000,42,122,7358
3,21,27,2000,47,127,7483
4,1,105,1975,48,127,7533
5,13,198,1975,48,127,7545
6,10,307,1475,58,117,7782
7,2,289,1375,60,115,7832
8,6,287,875,70,105,8066
9,5,129,825,71,104,8116
10,23,121,725,73,102,8166
11,26,264,525,77,98,8253
12,27,38,475,78,97,8266
13,4,233,275,82,93,8353
14,26,143,-275,93,82,8628
15,28,83,-225,92,83,8640
16,4,315,-375,95,80,8728
17,13,265,-475,97,78,8740
18,17,37,-625,100,75,8827
19,3,295,-875,105,70,8952
20,14,267,-975,107,68,9002
21,11,216,-1025,108,67,9052
22,28,136,-1075,109,66,9065
23,5,150,-1175,111,64,9115
24,23,211,-1225,112,63,9164
25,28,90,-1275,113,62,9177
26,25,188,-1475,117,58,9264
27,21,79,-1725,122,53,9352
28,19,130,-1775,123,52,9402
29,13,310,2000,137,38,9751
30,26,195,2000,141,34,9835
31,10,57,2000,145,30,9960
32,18,196,2000,149,26,10047
33,8,73,2000,153,22,10135
34,19,154,2000,157,18,10222
35,28,189,2000,156,19,10235
36,1,271,2000,160,15,10322
37,23,208,2000,164,11,10409
38,12,36,1925,177,1,10759
39,18,5,1825,179,3,10809
40,5,21,1325,189,13,11046
41,17,310,1325,189,13,11058
42,6,215,1225,191,15,11108
43,9,267,1175,192,16,11158
44,20,195,1175,192,16,11171
45,26,126,1125,193,17,11183
46,12,140,775,200,24,11308
47,8,150,725,201,25,11358
48,15,60,675,202,26,11408
49,17,172,625,203,27,11420
50,22,199,625,203,27,11433
51,9,189,425,207,31,11520
52,21,263,475,206,30,11533
53,18,298,325,209,33,11582
54,15,71,75,214,38,11670
55,0,107,25,215,39,11720
56,19,225,25,215,39,11732
57,2,77,-75,217,41,11779
58,15,115,-125,218,42,11791
59,21,194,-525,226,50,11954
60,0,51,-675,229,53,12041
61,8,195,-625,228,52,12054
62,25,25,-625,228,52,12066
63,10,224,-825,232,56,12153
64,13,154,-1225,240,64,12316
65,17,275,-1725,250,74,12553
66,13,61,-1925,254,78,12678
67,9,148,2000,261,85,12840
68,24,111,2000,261,85,12852
69,13,316,2000,266,90,12977
70,21,226,2000,267,91,12990
71,13,244,2000,269,93,13077
72,28,227,2000,270,94,13089
73,12,110,2000,272,96,13139
74,10,63,2000,277,101,13227
75,13,159,2000,276,100,13239
76,25,5,2000,276,100,13252
77,18,202,2000,278,102,13302
78,20,283,2000,279,103,13351
79,11,80,2000,286,110,13476
80,14,221,2000,289,113,13564
81,18,51,2000,293,117,13651
82,9,117,2000,295,119,13698
83,8,315,2000,299,123,13785
84,11,113,2000,300,124,13835
85,15,71,2000,300,124,13848
86,25,45,2000,301,125,13860
87,1,147,1925,305,126,13947
88,27,209,2000,303,127,13960
89,12,254,1825,307,124,14010
90,28,235,1825,307,124,14022
91,17,235,1775,308,123,14072
92,20,97,1475,314,117,14160
93,24,62,1525,313,118,14172
94,20,268,725,329,102,14559
95,3,314,575,332,99,14646
96,22,217,525,333,98,14659
97,25,161,525,333,98,14671
98,12,153,475,334,97,14721
99,16,38,425,335,96,14734
100,4,235,275,338,93,14784
101,6,110,-125,346,85,14983
102,9,124,-175,347,84,14996
103,2,182,-375,351,80,15083
104,8,183,-275,349,82,15096
105,4,97,-425,352,79,15145
106,7,262,-525,354,77,15195
107,13,265,-475,353,78,15208
108,15,18,-675,357,74,15258
109,7,210,-725,358,73,15308
110,20,59,-1075,365,66,15433
111,0,132,-1275,369,62,15557
112,2,281,-1325,370,61,15570
113,9,111,-1325,370,61,15582
114,11,94,-1525,374,57,15667
115,25,0,-1675,377,54,15754
116,4,199,-1875,381,50,15841
117,20,203,2000,389,42,16041
118,5,179,2000,391,40,16091
119,13,169,2000,392,39,16141
120,7,289,2000,394,37,16191
121,17,314,2000,399,32,16278
122,10,50,2000,400,31,16328
123,28,258,2000,400,31,16340
124,16,57,2000,401,30,16390
125,23,17,2000,403,28,16440
126,12,300,2000,407,24,16490
127,28,264,2000,410,21,16578
128,22,72,2000,413,18,16665
129,24,169,2000,413,18,16677
130,2,141,2000,416,15,16727
131,16,15,2000,422,9,16852
132,10,55,2000,423,8,16902
133,28,64,2000,425,6,16952
134,7,96,2000,431,0,17077
135,12,144,1975,432,0,17127
136,28,116,1925,433,1,17177
137,4,46,1425,443,11,17376
138,24,34,1375,444,12,17426
139,10,283,1325,445,13,17476
140,5,112,1125,449,17,17563
141,7,259,1125,449,17,17576
142,20,211,1125,449,17,17588
143,4,262,925,453,21,17673
144,14,48,725,457,25,17760
145,22,232,725,457,25,17773
146,7,14,475,462,30,17860
147,28,208,575,460,28,17872
148,22,21,175,468,36,17997
149,7,79,-75,473,41,18159
150,15,102,-75,473,41,18172
151,23,122,-75,473,41,18184
152,24,97,-625,484,52,18421
153,25,146,-675,485,53,18471
154,11,170,-1025,492,60,18634
155,22,304,-1025,492,60,18646
156,23,283,-1225,496,64,18733
