567,5,100,0,0,0,0,0,0
573,5,100,0,0,0,0,0,0
579,5,100,0,0,0,0,0,0
585,5,100,0,0,0,0,0,0
591,5,100,0,0,0,0,0,0
597,5,100,0,0,0,0,0,0
603,5,100,0,0,0,0,0,0
609,5,100,0,0,0,0,0,0
615,5,100,0,0,0,0,0,0
621,5,100,0,0,0,0,0,0
627,5,100,0,0,0,0,0,0
633,5,100,0,0,0,0,0,0
639,5,100,0,0,0,0,0,0
645,5,100,0,0,0,0,0,0
651,5,100,0,0,0,0,0,0
657,5,100,0,0,0,0,0,0
663,5,100,0,0,0,0,0,0
669,5,100,0,0,0,0,0,0
675,5,100,0,0,0,0,0,0
681,5,100,0,0,0,0,0,0
687,5,100,0,0,0,0,0,0
693,5,100,0,0,0,0,0,0
699,5,100,0,0,0,0,0,0
705,5,100,0,0,0,0,0,0
711,5,100,0,0,0,0,0,0
717,5,100,0,0,0,0,0,0
723,5,100,0,0,0,0,0,0
729,5,100,0,0,0,0,0,0
735,5,100,0,0,0,0,0,0
741,5,100,0,0,0,0,0,0
747,5,100,0,0,0,0,0,0
753,5,100,0,0,0,0,0,0
759,5,100,0,0,0,0,0,0
765,5,100,0,0,0,0,0,0
771,5,100,0,0,0,0,0,0
777,5,100,0,0,0,0,0,0
783,5,100,0,0,0,0,0,0
789,5,100,0,0,0,0,0,0
795,5,100,0,0,0,0,0,0
801,5,100,0,0,0,0,0,0
807,5,100,0,0,0,0,0,0
813,5,100,0,0,0,0,0,0
819,5,100,0,0,0,0,0,0
825,5,100,0,0,0,0,0,0
831,5,100,0,0,0,0,0,0
837,5,100,0,0,0,0,0,0
843,5,100,0,0,0,0,0,0
849,5,100,0,0,0,0,0,0
855,5,100,0,0,0,0,0,0
861,5,100,0,0,0,0,0,0
867,5,100,0,0,0,0,0,0
873,5,100,0,0,0,0,0,0
879,5,100,0,0,0,0,0,0
885,5,100,0,0,0,0,0,0
891,5,100,0,0,0,0,0,0
897,5,100,0,0,0,0,0,0
903,5,100,0,0,0,0,0,0
909,5,100,0,0,0,0,0,0
915,5,100,0,0,0,0,0,0
921,5,100,0,0,0,0,0,0
927,5,100,0,0,0,0,0,0
933,5,100,0,0,0,0,0,0
939,5,100,0,0,0,0,0,0
945,5,100,0,0,0,0,0,0
951,5,100,0,0,0,0,0,0
957,5,100,0,0,0,0,0,0
963,5,100,0,0,0,0,0,0
969,5,100,0,0,0,0,0,0
975,5,100,0,0,0,0,0,0
981,5,100,0,0,0,0,0,0
987,5,100,0,0,0,0,0,0
993,5,100,0,0,0,0,0,0
999,5,100,0,0,0,0,0,0
1005,5,100,0,0,0,0,0,0
1011,5,100,0,0,0,0,0,0
1017,5,100,0,0,0,0,0,0
1023,5,100,0,0,0,0,0,0
1029,5,100,0,0,0,0,0,0
1035,5,100,0,0,0,0,0,0
1041,5,100,0,0,0,0,0,0
1047,5,100,0,0,0,0,0,0
1053,5,100,0,0,0,0,0,0
1059,5,100,0,0,0,0,0,0
1065,5,100,0,0,0,0,0,0
1071,5,100,0,0,0,0,0,0
1077,5,100,0,0,0,0,0,0
1083,5,100,0,0,0,0,0,0
1089,5,100,0,0,0,0,0,0
1095,5,100,0,0,0,0,0,0
1101,5,100,0,0,0,0,0,0
1107,5,100,0,0,0,0,0,0
1113,5,100,0,0,0,0,0,0
1119,5,100,0,0,0,0,0,0
1125,5,100,0,0,0,0,0,0
1131,5,100,0,0,0,0,0,0
1137,5,100,0,0,0,0,0,0
1143,5,100,0,0,0,0,0,0
1149,5,100,0,0,0,0,0,0
1155,5,100,0,0,0,0,0,0
1161,5,100,0,0,0,0,0,0
1167,5,100,0,0,0,0,0,0
1173,5,100,0,0,0,0,0,0
1179,5,100,0,0,0,0,0,0
1185,5,100,0,0,0,0,0,0
1191,5,100,0,0,0,0,0,0
1197,5,100,0,0,0,0,0,0
1203,5,100,0,0,0,0,0,0
1209,5,100,0,0,0,0,0,0
1215,5,100,0,0,0,0,0,0
1221,5,100,0,0,0,0,0,0
1227,5,100,0,0,0,0,0,0
1233,5,100,0,0,0,0,0,0
1239,5,100,0,0,0,0,0,0
1245,5,100,0,0,0,0,0,0
1251,5,100,0,0,0,0,0,0
1257,5,100,0,0,0,0,0,0
1263,5,100,0,0,0,0,0,0
1269,5,100,0,0,0,0,0,0
1275,5,100,0,0,0,0,0,0
1281,5,100,0,0,0,0,0,0
1287,5,100,0,0,0,0,0,0
1293,5,100,0,0,0,0,0,0
1299,5,100,0,0,0,0,0,0
1305,5,100,0,0,0,0,0,0
1311,5,100,0,0,0,0,0,0
1317,5,100,0,0,0,0,0,0
1323,5,100,0,0,0,0,0,0
1329,5,100,0,0,0,0,0,0
1335,5,100,0,0,0,0,0,0
1341,5,100,0,0,0,0,0,0
1347,5,100,0,0,0,0,0,0
1353,5,100,0,0,0,0,0,0
1359,5,100,0,0,0,0,0,0
1365,5,100,0,0,0,0,0,0
1371,5,100,0,0,0,0,0,0
1377,5,100,0,0,0,0,0,0
1383,5,100,0,0,0,0,0,0
1389,5,100,0,0,0,0,0,0
1395,5,100,0,0,0,0,0,0
1401,5,100,0,0,0,0,0,0
1407,5,100,0,0,0,0,0,0
1413,5,100,0,0,0,0,0,0
1419,5,100,0,0,0,0,0,0
1425,5,100,0,0,0,0,0,0
1431,5,100,0,0,0,0,0,0
1437,5,100,0,0,0,0,0,0
1443,5,100,0,0,0,0,0,0
1449,5,100,0,0,0,0,0,0
1455,5,100,0,0,0,0,0,0
1461,5,100,0,0,0,0,0,0
1467,5,100,0,0,0,0,0,0
1473,5,100,0,0,0,0,0,0
1479,5,100,0,0,0,0,0,0
1485,5,100,0,0,0,0,0,0
1491,5,100,0,0,0,0,0,0
1497,5,100,0,0,0,0,0,0
1503,5,100,0,0,0,0,0,0
1509,5,100,0,0,0,0,0,0
1515,5,100,0,0,0,0,0,0
1521,5,100,0,0,0,0,0,0
1527,5,100,0,0,0,0,0,0
1533,5,100,0,0,0,0,0,0
1539,5,100,0,0,0,0,0,0
1545,5,100,0,0,0,0,0,0
1551,5,100,0,0,0,0,0,0
1557,5,100,0,0,0,0,0,0
1563,5,100,0,0,0,0,0,0
1569,5,100,0,0,0,0,0,0
1575,5,100,0,0,0,0,0,0
1581,5,100,0,0,0,0,0,0
1587,5,100,0,0,0,0,0,0
1593,5,100,0,0,0,0,0,0
1599,5,100,0,0,0,0,0,0
1605,5,100,0,0,0,0,0,0
1611,5,100,0,0,0,0,0,0
1617,5,100,0,0,0,0,0,0
1623,5,100,0,0,0,0,0,0
1629,5,100,0,0,0,0,0,0
1635,5,100,0,0,0,0,0,0
1641,5,100,0,0,0,0,0,0
1647,5,100,0,0,0,0,0,0
1653,5,100,0,0,0,0,0,0
1659,5,100,0,0,0,0,0,0
1665,5,100,0,0,0,0,0,0
1671,5,100,0,0,0,0,0,0
1677,5,100,0,0,0,0,0,0
1683,5,100,0,0,0,0,0,0
1689,5,100,0,0,0,0,0,0
1695,5,100,0,0,0,0,0,0
1701,5,100,0,0,0,0,0,0
1707,5,100,0,0,0,0,0,0
1713,5,100,0,0,0,0,0,0
1719,5,100,0,0,0,0,0,0
1725,5,100,0,0,0,0,0,0
1731,5,100,0,0,0,0,0,0
1737,5,100,0,0,0,0,0,0
1743,5,100,0,0,0,0,0,0
1749,5,100,0,0,0,0,0,0
1755,5,100,0,0,0,0,0,0
1761,5,100,0,0,0,0,0,0
1767,5,100,0,0,0,0,0,0
1773,5,100,0,0,0,0,0,0
1779,5,100,0,0,0,0,0,0
1785,5,100,0,0,0,0,0,0
1791,5,100,0,0,0,0,0,0
1797,5,100,0,0,0,0,0,0
1803,5,100,0,0,0,0,0,0
1809,5,100,0,0,0,0,0,0
1815,5,100,0,0,0,0,0,0
1821,5,100,0,0,0,0,0,0
1827,5,100,0,0,0,0,0,0
1833,5,100,0,0,0,0,0,0
1839,5,100,0,0,0,0,0,0
1845,5,100,0,0,0,0,0,0
1851,5,100,0,0,0,0,0,0
1857,5,100,0,0,0,0,0,0
1863,5,100,0,0,0,0,0,0
1869,5,100,0,0,0,0,0,0
1875,5,100,0,0,0,0,0,0
1881,5,100,0,0,0,0,0,0
1887,5,100,0,0,0,0,0,0
1893,5,100,0,0,0,0,0,0
1899,5,100,0,0,0,0,0,0
1905,5,100,0,0,0,0,0,0
1911,5,100,0,0,0,0,0,0
1917,5,100,0,0,0,0,0,0
1923,5,100,0,0,0,0,0,0
1929,5,100,0,0,0,0,0,0
1935,5,100,0,0,0,0,0,0
1941,5,100,0,0,0,0,0,0
1947,5,100,0,0,0,0,0,0
1953,5,100,0,0,0,0,0,0
1959,5,100,0,0,0,0,0,0
1965,5,100,0,0,0,0,0,0
1971,5,100,0,0,0,0,0,0
1977,5,100,0,0,0,0,0,0
1983,5,100,0,0,0,0,0,0
1989,5,100,0,0,0,0,0,0
1995,5,100,0,0,0,0,0,0
2001,5,100,0,0,0,0,0,0
2007,5,100,0,0,0,0,0,0
2013,5,100,0,0,0,0,0,0
2019,5,100,0,0,0,0,0,0
2025,5,100,0,0,0,0,0,0
2031,5,100,0,0,0,0,0,0
2037,5,100,0,0,0,0,0,0
2043,5,100,0,0,0,0,0,0
2049,5,100,0,0,0,0,0,0
2055,5,100,0,0,0,0,0,0
2061,5,100,0,0,0,0,0,0
2067,5,100,0,0,0,0,0,0
2073,5,100,0,0,0,0,0,0
2079,5,100,0,0,0,0,0,0
2085,5,100,0,0,0,0,0,0
2091,5,100,0,0,0,0,0,0
2097,5,100,0,0,0,0,0,0
2103,5,100,0,0,0,0,0,0
2109,5,100,0,0,0,0,0,0
2115,5,100,0,0,0,0,0,0
2121,5,100,0,0,0,0,0,0
2127,5,100,0,0,0,0,0,0
2133,5,100,0,0,0,0,0,0
2139,5,100,0,0,0,0,0,0
2145,5,100,0,0,0,0,0,0
2151,5,100,0,0,0,0,0,0
2157,5,100,0,0,0,0,0,0
2163,5,100,0,0,0,0,0,0
2169,5,100,0,0,0,0,0,0
2175,5,100,0,0,0,0,0,0
2181,5,100,0,0,0,0,0,0
2187,5,100,0,0,0,0,0,0
2193,5,100,0,0,0,0,0,0
2199,5,100,0,0,0,0,0,0
2205,5,100,0,0,0,0,0,0
2211,5,100,0,0,0,0,0,0
2217,5,100,0,0,0,0,0,0
2223,5,100,0,0,0,0,0,0
2229,5,100,0,0,0,0,0,0
2235,5,100,0,0,0,0,0,0
2241,5,100,0,0,0,0,0,0
2247,5,100,0,0,0,0,0,0
2253,5,100,0,0,0,0,0,0
2259,5,100,0,0,0,0,0,0
2265,5,100,0,0,0,0,0,0
2271,5,100,0,0,0,0,0,0
2277,5,100,0,0,0,0,0,0
2283,5,100,0,0,0,0,0,0
2289,5,100,0,0,0,0,0,0
2295,5,100,0,0,0,0,0,0
2301,5,100,0,0,0,0,0,0
2307,5,100,0,0,0,0,0,0
2313,5,100,0,0,0,0,0,0
2319,5,100,0,0,0,0,0,0
2325,5,100,0,0,0,0,0,0
2331,5,100,0,0,0,0,0,0
2337,5,100,0,0,0,0,0,0
2343,5,100,0,0,0,0,0,0
2349,5,100,0,0,0,0,0,0
2355,5,100,0,0,0,0,0,0
2361,5,100,0,0,0,0,0,0
2367,5,100,0,0,0,0,0,0
2373,5,100,0,0,0,0,0,0
2379,5,100,0,0,0,0,0,0
2385,5,100,0,0,0,0,0,0
2391,5,100,0,0,0,0,0,0
2397,5,100,0,0,0,0,0,0
2403,5,100,0,0,0,0,0,0
2409,5,100,0,0,0,0,0,0
2415,5,100,0,0,0,0,0,0
2421,5,100,0,0,0,0,0,0
2427,5,100,0,0,0,0,0,0
2433,5,100,0,0,0,0,0,0
2439,5,100,0,0,0,0,0,0
2445,5,100,0,0,0,0,0,0
2451,5,100,0,0,0,0,0,0
2457,5,100,0,0,0,0,0,0
2463,5,100,0,0,0,0,0,0
2469,5,100,0,0,0,0,0,0
2475,5,100,0,0,0,0,0,0
2481,5,100,0,0,0,0,0,0
2487,5,100,0,0,0,0,0,0
2493,5,100,0,0,0,0,0,0
2499,5,100,0,0,0,0,0,0
2505,5,100,0,0,0,0,0,0
2511,5,100,0,0,0,0,0,0
2517,5,100,0,0,0,0,0,0
2523,5,100,0,0,0,0,0,0
2529,5,100,0,0,0,0,0,0
2535,5,100,0,0,0,0,0,0
2541,5,100,0,0,0,0,0,0
2547,5,100,0,0,0,0,0,0
2553,5,100,0,0,0,0,0,0
2559,5,100,0,0,0,0,0,0
2565,5,100,0,0,0,0,0,0
2571,5,100,0,0,0,0,0,0
2577,5,100,0,0,0,0,0,0
2583,5,100,0,0,0,0,0,0
2589,5,100,0,0,0,0,0,0
2595,5,100,0,0,0,0,0,0
2601,5,100,0,0,0,0,0,0
2607,5,100,0,0,0,0,0,0
2613,5,100,0,0,0,0,0,0
2619,5,100,0,0,0,0,0,0
2625,5,100,0,0,0,0,0,0
2631,5,100,0,0,0,0,0,0
2637,5,100,0,0,0,0,0,0
2643,5,100,0,0,0,0,0,0
2649,5,100,0,0,0,0,0,0
2655,5,100,0,0,0,0,0,0
2661,5,100,0,0,0,0,0,0
2667,5,100,0,0,0,0,0,0
2673,5,100,0,0,0,0,0,0
2679,5,100,0,0,0,0,0,0
2685,5,100,0,0,0,0,0,0
2691,5,100,0,0,0,0,0,0
2697,5,100,0,0,0,0,0,0
2703,5,100,0,0,0,0,0,0
2709,5,100,0,0,0,0,0,0
2715,5,100,0,0,0,0,0,0
2721,5,100,0,0,0,0,0,0
2727,5,100,0,0,0,0,0,0
2733,5,100,0,0,0,0,0,0
2739,5,100,0,0,0,0,0,0
2745,5,100,0,0,0,0,0,0
2751,5,100,0,0,0,0,0,0
2757,5,100,0,0,0,0,0,0
2763,5,100,0,0,0,0,0,0
2769,5,100,0,0,0,0,0,0
2775,5,100,0,0,0,0,0,0
2781,5,100,0,0,0,0,0,0
2787,5,100,0,0,0,0,0,0
2793,5,100,0,0,0,0,0,0
2799,5,100,0,0,0,0,0,0
2805,5,100,0,0,0,0,0,0
2811,5,100,0,0,0,0,0,0
2817,5,100,0,0,0,0,0,0
2823,5,100,0,0,0,0,0,0
2829,5,100,0,0,0,0,0,0
2835,5,100,0,0,0,0,0,0
2841,5,100,0,0,0,0,0,0
2847,5,100,0,0,0,0,0,0
2853,5,100,0,0,0,0,0,0
2859,5,100,0,0,0,0,0,0
2865,5,100,0,0,0,0,0,0
2871,5,100,0,0,0,0,0,0
2877,5,100,0,0,0,0,0,0
2883,5,100,0,0,0,0,0,0
2889,5,100,0,0,0,0,0,0
2895,5,100,0,0,0,0,0,0
2901,5,100,0,0,0,0,0,0
2907,5,100,0,0,0,0,0,0
2913,5,100,0,0,0,0,0,0
2919,5,100,0,0,0,0,0,0
2925,5,100,0,0,0,0,0,0
2931,5,100,0,0,0,0,0,0
2937,5,100,0,0,0,0,0,0
2943,5,100,0,0,0,0,0,0
2949,5,100,0,0,0,0,0,0
2955,5,100,0,0,0,0,0,0
2961,5,100,0,0,0,0,0,0
2967,5,100,0,0,0,0,0,0
2973,5,100,0,0,0,0,0,0
2979,5,100,0,0,0,0,0,0
2985,5,100,0,0,0,0,0,0
2991,5,100,0,0,0,0,0,0
2997,5,100,0,0,0,0,0,0
3003,5,100,0,0,0,0,0,0
3009,5,100,0,0,0,0,0,0
3015,5,100,0,0,0,0,0,0
3021,5,100,0,0,0,0,0,0
3027,5,100,0,0,0,0,0,0
3033,5,100,0,0,0,0,0,0
3039,5,100,0,0,0,0,0,0
3045,5,100,0,0,0,0,0,0
3051,5,100,0,0,0,0,0,0
3057,5,100,0,0,0,0,0,0
3063,5,100,0,0,0,0,0,0
3069,5,100,0,0,0,0,0,0
3075,5,100,0,0,0,0,0,0
3081,5,100,0,0,0,0,0,0
3087,5,100,0,0,0,0,0,0
3093,5,100,0,0,0,0,0,0
3099,5,100,0,0,0,0,0,0
3105,5,100,0,0,0,0,0,0
3111,5,100,0,0,0,0,0,0
3117,5,100,0,0,0,0,0,0
3123,5,100,0,0,0,0,0,0
3129,5,100,0,0,0,0,0,0
3135,5,100,0,0,0,0,0,0
3141,5,100,0,0,0,0,0,0
3147,5,100,0,0,0,0,0,0
3153,5,100,0,0,0,0,0,0
3159,5,100,0,0,0,0,0,0
3165,5,100,0,0,0,0,0,0
3171,5,100,0,0,0,0,0,0
3177,5,100,0,0,0,0,0,0
3183,5,100,0,0,0,0,0,0
3189,5,100,0,0,0,0,0,0
3195,5,100,0,0,0,0,0,0
3201,5,100,0,0,0,0,0,0
3207,5,100,0,0,0,0,0,0
3213,5,100,0,0,0,0,0,0
3219,5,100,0,0,0,0,0,0
3225,5,100,0,0,0,0,0,0
3231,5,100,0,0,0,0,0,0
3237,5,100,0,0,0,0,0,0
3243,5,100,0,0,0,0,0,0
3249,5,100,0,0,0,0,0,0
3255,5,100,0,0,0,0,0,0
3261,5,100,0,0,0,0,0,0
3267,5,100,0,0,0,0,0,0
3273,5,100,0,0,0,0,0,0
3279,5,100,0,0,0,0,0,0
3285,5,100,0,0,0,0,0,0
3291,5,100,0,0,0,0,0,0
3297,5,100,0,0,0,0,0,0
3303,5,100,0,0,0,0,0,0
3309,5,100,0,0,0,0,0,0
3315,5,100,0,0,0,0,0,0
3321,5,100,0,0,0,0,0,0
3327,5,100,0,0,0,0,0,0
3333,5,100,0,0,0,0,0,0
3339,5,100,0,0,0,0,0,0
3345,5,100,0,0,0,0,0,0
3351,5,100,0,0,0,0,0,0
3357,5,100,0,0,0,0,0,0
3363,5,100,0,0,0,0,0,0
3369,5,100,0,0,0,0,0,0
3375,5,100,0,0,0,0,0,0
3381,5,100,0,0,0,0,0,0
3387,5,100,0,0,0,0,0,0
3393,5,100,0,0,0,0,0,0
3399,5,100,0,0,0,0,0,0
3405,5,100,0,0,0,0,0,0
3411,5,100,0,0,0,0,0,0
3417,5,100,0,0,0,0,0,0
3423,5,100,0,0,0,0,0,0
3429,5,100,0,0,0,0,0,0
3435,5,100,0,0,0,0,0,0
3441,5,100,0,0,0,0,0,0
3447,5,100,0,0,0,0,0,0
3453,5,100,0,0,0,0,0,0
3459,5,100,0,0,0,0,0,0
3465,5,100,0,0,0,0,0,0
3471,5,100,0,0,0,0,0,0
3477,5,100,0,0,0,0,0,0
3483,5,100,0,0,0,0,0,0
3489,5,100,0,0,0,0,0,0
3495,5,100,0,0,0,0,0,0
3501,5,100,0,0,0,0,0,0
3507,5,100,0,0,0,0,0,0
3513,5,100,0,0,0,0,0,0
3519,5,100,0,0,0,0,0,0
3525,5,100,0,0,0,0,0,0
3531,5,100,0,0,0,0,0,0
3537,5,100,0,0,0,0,0,0
3543,5,100,0,0,0,0,0,0
3549,5,100,0,0,0,0,0,0
3555,5,100,0,0,0,0,0,0
3561,5,100,0,0,0,0,0,0
3567,5,100,0,0,0,0,0,0
3573,5,100,0,0,0,0,0,0
3579,5,100,0,0,0,0,0,0
3585,5,100,0,0,0,0,0,0
3591,5,100,0,0,0,0,0,0
3597,5,100,0,0,0,0,0,0
3603,5,100,0,0,0,0,0,0
3609,5,100,0,0,0,0,0,0
3615,5,100,0,0,0,0,0,0
3621,5,100,0,0,0,0,0,0
3627,5,100,0,0,0,0,0,0
3633,5,100,0,0,0,0,0,0
3639,5,100,0,0,0,0,0,0
3645,5,100,0,0,0,0,0,0
3651,5,100,0,0,0,0,0,0
3657,5,100,0,0,0,0,0,0
3663,5,100,0,0,0,0,0,0
3669,5,100,0,0,0,0,0,0
3675,5,100,0,0,0,0,0,0
3681,5,100,0,0,0,0,0,0
3687,5,100,0,0,0,0,0,0
3693,5,100,0,0,0,0,0,0
3699,5,100,0,0,0,0,0,0
3705,5,100,0,0,0,0,0,0
3711,5,100,0,0,0,0,0,0
3717,5,100,0,0,0,0,0,0
3723,5,100,0,0,0,0,0,0
3729,5,100,0,0,0,0,0,0
3735,5,100,0,0,0,0,0,0
3741,5,100,0,0,0,0,0,0
3747,5,100,0,0,0,0,0,0
3753,5,100,0,0,0,0,0,0
3759,5,100,0,0,0,0,0,0
3765,5,100,0,0,0,0,0,0
3771,5,100,0,0,0,0,0,0
3777,5,100,0,0,0,0,0,0
3783,5,100,0,0,0,0,0,0
3789,5,100,0,0,0,0,0,0
3795,5,100,0,0,0,0,0,0
3801,5,100,0,0,0,0,0,0
3807,5,100,0,0,0,0,0,0
3813,5,100,0,0,0,0,0,0
3819,5,100,0,0,0,0,0,0
3825,5,100,0,0,0,0,0,0
3831,5,100,0,0,0,0,0,0
3837,5,100,0,0,0,0,0,0
3843,5,100,0,0,0,0,0,0
3849,5,100,0,0,0,0,0,0
3855,5,100,0,0,0,0,0,0
3861,5,100,0,0,0,0,0,0
3867,5,100,0,0,0,0,0,0
3873,5,100,0,0,0,0,0,0
3879,5,100,0,0,0,0,0,0
3885,5,100,0,0,0,0,0,0
3891,5,100,0,0,0,0,0,0
3897,5,100,0,0,0,0,0,0
3903,5,100,0,0,0,0,0,0
3909,5,100,0,0,0,0,0,0
3915,5,100,0,0,0,0,0,0
3921,5,100,0,0,0,0,0,0
3927,5,100,0,0,0,0,0,0
3933,5,100,0,0,0,0,0,0
3939,5,100,0,0,0,0,0,0
3945,5,100,0,0,0,0,0,0
3951,5,100,0,0,0,0,0,0
3957,5,100,0,0,0,0,0,0
3963,5,100,0,0,0,0,0,0
3969,5,100,0,0,0,0,0,0
3975,5,100,0,0,0,0,0,0
3981,5,100,0,0,0,0,0,0
3987,5,100,0,0,0,0,0,0
3993,5,100,0,0,0,0,0,0
3999,5,100,0,0,0,0,0,0
4005,5,100,0,0,0,0,0,0
4011,5,100,0,0,0,0,0,0
4017,5,100,0,0,0,0,0,0
4023,5,100,0,0,0,0,0,0
4029,5,100,0,0,0,0,0,0
4035,5,100,0,0,0,0,0,0
4041,5,100,0,0,0,0,0,0
4047,5,100,0,0,0,0,0,0
4053,5,100,0,0,0,0,0,0
4059,5,100,0,0,0,0,0,0
4065,5,100,0,0,0,0,0,0
4071,5,100,0,0,0,0,0,0
4077,5,100,0,0,0,0,0,0
4083,5,100,0,0,0,0,0,0
4089,5,100,0,0,0,0,0,0
4095,5,100,0,0,0,0,0,0
4101,5,100,0,0,0,0,0,0
4107,5,100,0,0,0,0,0,0
4113,5,100,0,0,0,0,0,0
4119,5,100,0,0,0,0,0,0
4125,5,100,0,0,0,0,0,0
4131,5,100,0,0,0,0,0,0
4137,5,100,0,0,0,0,0,0
4143,5,100,0,0,0,0,0,0
4149,5,100,0,0,0,0,0,0
4155,5,100,0,0,0,0,0,0
4161,5,100,0,0,0,0,0,0
4167,5,100,0,0,0,0,0,0
4173,5,100,0,0,0,0,0,0
4179,5,100,0,0,0,0,0,0
4185,5,100,0,0,0,0,0,0
4191,5,100,0,0,0,0,0,0
4197,5,100,0,0,0,0,0,0
4203,5,100,0,0,0,0,0,0
4209,5,100,0,0,0,0,0,0
4215,5,100,0,0,0,0,0,0
4221,5,100,0,0,0,0,0,0
4227,5,100,0,0,0,0,0,0
4233,5,100,0,0,0,0,0,0
4239,5,100,0,0,0,0,0,0
4245,5,100,0,0,0,0,0,0
4251,5,100,0,0,0,0,0,0
4257,5,100,0,0,0,0,0,0
4263,5,100,0,0,0,0,0,0
4269,5,100,0,0,0,0,0,0
4275,5,100,0,0,0,0,0,0
4281,5,100,0,0,0,0,0,0
4287,5,100,0,0,0,0,0,0
4293,5,100,0,0,0,0,0,0
4299,5,100,0,0,0,0,0,0
4305,5,100,0,0,0,0,0,0
4311,5,100,0,0,0,0,0,0
4317,5,100,0,0,0,0,0,0
4323,5,100,0,0,0,0,0,0
4329,5,100,0,0,0,0,0,0
4335,5,100,0,0,0,0,0,0
4341,5,100,0,0,0,0,0,0
4347,5,100,0,0,0,0,0,0
4353,5,100,0,0,0,0,0,0
4359,5,100,0,0,0,0,0,0
4365,5,100,0,0,0,0,0,0
4371,5,100,0,0,0,0,0,0
4377,5,100,0,0,0,0,0,0
4383,5,100,0,0,0,0,0,0
4389,5,100,0,0,0,0,0,0
4395,5,100,0,0,0,0,0,0
4401,5,100,0,0,0,0,0,0
4407,5,100,0,0,0,0,0,0
4413,5,100,0,0,0,0,0,0
4419,5,100,0,0,0,0,0,0
4425,5,100,0,0,0,0,0,0
4431,5,100,0,0,0,0,0,0
4437,5,100,0,0,0,0,0,0
4443,5,100,0,0,0,0,0,0
4449,5,100,0,0,0,0,0,0
4455,5,100,0,0,0,0,0,0
4461,5,100,0,0,0,0,0,0
4467,5,100,0,0,0,0,0,0
