3048,90131045,0
3060,90132325,0
3069,90133605,0
3078,90134885,0
3081,90136165,0
3090,90137445,0
3099,90138725,0
3102,90140005,0
3108,90141285,0
3111,90142565,0
3117,90143845,0
3132,90145125,0
3135,90146405,0
3138,90147685,0
3156,90148965,0
3165,90150245,0
3177,90151525,0
3180,90152805,0
3186,90154085,0
3201,90155365,0
3204,90156645,0
3207,90157925,0
3225,90159205,0
3234,90160485,0
3240,90161765,0
3243,90163045,0
3261,90164325,0
3270,90165605,0
3282,90166885,0
3285,90168165,0
3291,90169445,0
3306,90170725,0
3309,90172005,0
3312,90173285,0
3330,90174565,0
3339,90175845,0
3351,90177125,0
3354,90178405,0
3360,90179685,0
3375,90180965,0
3381,90182245,0
3384,90183525,0
3390,90184805,0
3393,90186085,0
3408,90187365,0
3414,90188645,0
3429,90189925,0
3441,90191205,0
3450,90192485,0
3453,90193765,0
3462,90195045,0
3474,90196325,0
3477,90197605,0
3495,90198885,0
3498,90200165,0
3516,90201445,0
3525,90202725,0
3537,90204005,0
3540,90205285,0
3546,90206565,0
3561,90207845,0
3564,90209125,0
3567,90210405,0
3585,90211685,0
3594,90212965,0
3606,90214245,0
3609,90215525,0
3615,90216805,0
3630,90218085,0
3633,90219365,0
3651,90220645,0
3654,90221925,0
3672,90223205,0
3675,90224485,0
3693,90225765,0
3696,90227045,0
3699,90228325,0
3717,90229605,0
3723,90230885,0
3738,90232165,0
3741,90233445,0
3744,90234725,0
3762,90236005,0
3771,90237285,0
3783,90238565,0
3786,90239845,0
3792,90241125,0
3807,90242405,0
3819,90243685,0
3822,90244965,0
3834,90246245,0
3843,90247525,0
3852,90248805,0
3855,90250085,0
3861,90251365,0
3876,90252645,0
3879,90253925,0
3882,90255205,0
3900,90256485,0
3906,90257765,0
3909,90259045,0
3918,90260325,0
3930,90261605,0
3933,90262885,0
3939,90264165,0
3954,90265445,0
3957,90266725,0
3960,90268005,0
3978,90269285,0
3987,90270565,0
3999,90271845,0
4002,90273125,0
4008,90274405,0
4023,90275685,0
4026,90276965,0
4029,90278245,0
4047,90279525,0
4056,90280805,0
4068,90282085,0
4071,90283365,0
4077,90284645,0
4092,90285925,0
4095,90287205,0
4098,90288485,0
4116,90289765,0
4125,90291045,0
4137,90292325,0
4140,90293605,0
4158,90294885,0
4161,90296165,0
4179,90297445,0
4185,90298725,0
4200,90300005,0
4203,90301285,0
4206,90302565,0
4224,90303845,0
4233,90305125,0
4245,90306405,0
4248,90307685,0
4254,90308965,0
4269,90310245,0
4272,90311525,0
4275,90312805,0
4293,90314085,0
4296,90315365,0
4299,90316645,0
4317,90317925,0
4323,90319205,0
4335,90320485,0
4338,90321765,0
4344,90323045,0
4359,90324325,0
4362,90325605,0
4365,90326885,0
4383,90328165,0
4392,90329445,0
4404,90330725,0
4407,90332005,0
4413,90333285,0
4428,90334565,0
4431,90335845,0
4434,90337125,0
4452,90338405,0
4461,90339685,0
4464,90340965,0
4476,90342245,0
4485,90343525,0
4491,90344805,0
4494,90346085,0
4512,90347365,0
4518,90348645,0
4533,90349925,0
4539,90351205,0
4542,90352485,0
4557,90353765,0
4566,90355045,0
4578,90356325,0
4581,90357605,0
4587,90358885,0
4602,90360165,0
4614,90361445,0
4623,90362725,0
4626,90364005,0
4629,90365285,0
4632,90366565,0
4650,90367845,0
4656,90369125,0
4671,90370405,0
4674,90371685,0
4677,90372965,0
4695,90374245,0
4701,90375525,0
4704,90376805,0
4710,90378085,0
4725,90379365,0
4728,90380645,0
4731,90381925,0
4749,90383205,0
4755,90384485,0
4758,90385765,0
4767,90387045,0
4779,90388325,0
4782,90389605,0
4788,90390885,0
4803,90392165,0
4806,90393445,0
4809,90394725,0
4827,90396005,0
4836,90397285,0
4842,90398565,0
4845,90399845,0
4863,90401125,0
4869,90402405,0
4884,90403685,0
4887,90404965,0
4890,90406245,0
4908,90407525,0
4917,90408805,0
4929,90410085,0
4932,90411365,0
4938,90412645,0
4950,90413925,0
4953,90415205,0
4971,90416485,0
4974,90417765,0
4992,90419045,0
5001,90420325,0
5013,90421605,0
5016,90422885,0
5022,90424165,0
5037,90425445,0
5040,90426725,0
5043,90428005,0
5061,90429285,0
5070,90430565,0
5082,90431845,0
5085,90433125,0
5091,90434405,0
5103,90435685,0
5109,90436965,0
5124,90438245,0
5130,90439525,0
5145,90440805,0
5151,90442085,0
5166,90443365,0
5169,90444645,0
5172,90445925,0
5190,90447205,0
5193,90448485,0
5196,90449765,0
5214,90451045,0
5220,90452325,0
5235,90453605,0
5238,90454885,0
5241,90456165,0
5259,90457445,0
5262,90458725,0
5265,90460005,0
5283,90461285,0
5289,90462565,0
5304,90463845,0
5307,90465125,0
5310,90466405,0
5328,90467685,0
5337,90468965,0
5346,90470245,0
5358,90471525,0
5367,90472805,0
5379,90474085,0
5388,90475365,0
5400,90476645,0
5409,90477925,0
5412,90479205,0
5421,90480485,0
5427,90481765,0
5430,90483045,0
5448,90484325,0
5454,90485605,0
5469,90486885,0
5478,90488165,0
5481,90489445,0
5490,90490725,0
5493,90492005,0
5496,90493285,0
5514,90494565,0
5517,90495845,0
5520,90497125,0
5538,90498405,0
5544,90499685,0
5559,90500965,0
5562,90502245,0
5565,90503525,0
5583,90504805,0
5589,90506085,0
5592,90507365,0
5601,90508645,0
5613,90509925,0
5616,90511205,0
5622,90512485,0
5637,90513765,0
5649,90515045,0
5655,90516325,0
5658,90517605,0
5676,90518885,0
5682,90520165,0
5697,90521445,0
5700,90522725,0
5703,90524005,0
5721,90525285,0
5730,90526565,0
5736,90527845,0
5739,90529125,0
5757,90530405,0
5766,90531685,0
5772,90532965,0
5775,90534245,0
5793,90535525,0
5799,90536805,0
5814,90538085,0
5817,90539365,0
5820,90540645,0
5838,90541925,0
5841,90543205,0
5844,90544485,0
5862,90545765,0
5868,90547045,0
5883,90548325,0
5886,90549605,0
5889,90550885,0
5907,90552165,0
5910,90553445,0
5913,90554725,0
5931,90556005,0
5937,90557285,0
5952,90558565,0
5955,90559845,0
5958,90561125,0
5976,90562405,0
5982,90563685,0
5985,90564965,0
5994,90566245,0
6006,90567525,0
6009,90568805,0
6015,90570085,0
6030,90571365,0
6036,90572645,0
6039,90573925,0
6054,90575205,0
6063,90576485,0
6072,90577765,0
6075,90579045,0
6090,90580325,0
6096,90581605,0
6111,90582885,0
6114,90584165,0
6117,90585445,0
6135,90586725,0
6138,90588005,0
6141,90589285,0
6159,90590565,0
6165,90591845,0
6180,90593125,0
6183,90594405,0
6186,90595685,0
6204,90596965,0
6207,90598245,0
6210,90599525,0
6228,90600805,0
6234,90602085,0
6249,90603365,0
6252,90604645,0
6255,90605925,0
6273,90607205,0
6282,90608485,0
6294,90609765,0
6297,90611045,0
6303,90612325,0
6318,90613605,0
6321,90614885,0
6324,90616165,0
6342,90617445,0
6351,90618725,0
6363,90620005,0
6366,90621285,0
6375,90622565,0
6387,90623845,0
6390,90625125,0
6393,90626405,0
6411,90627685,0
6420,90628965,0
6426,90630245,0
6429,90631525,0
6447,90632805,0
6456,90634085,0
6468,90635365,0
6471,90636645,0
6477,90637925,0
6492,90639205,0
6495,90640485,0
6498,90641765,0
6516,90643045,0
6525,90644325,0
6534,90645605,0
6537,90646885,0
6546,90648165,0
6558,90649445,0
6561,90650725,0
6567,90652005,0
6582,90653285,0
6585,90654565,0
6588,90655845,0
6606,90657125,0
6615,90658405,0
6627,90659685,0
6630,90660965,0
6639,90662245,0
6651,90663525,0
6660,90664805,0
6663,90666085,0
6669,90667365,0
6678,90668645,0
6681,90669925,0
6699,90671205,0
6705,90672485,0
6720,90673765,0
6729,90675045,0
6732,90676325,0
6738,90677605,0
6753,90678885,0
6759,90680165,0
6762,90681445,0
6777,90682725,0
6786,90684005,0
6795,90685285,0
6798,90686565,0
6801,90687845,0
6804,90689125,0
6822,90690405,0
6828,90691685,0
6843,90692965,0
6846,90694245,0
6849,90695525,0
6867,90696805,0
6870,90698085,0
6873,90699365,0
6891,90700645,0
6897,90701925,0
6912,90703205,0
6924,90704485,0
6930,90705765,0
6933,90707045,0
6951,90708325,0
6960,90709605,0
6966,90710885,0
6969,90712165,0
6987,90713445,0
6993,90714725,0
7005,90716005,0
7008,90717285,0
7026,90718565,0
7029,90719845,0
7047,90721125,0
7056,90722405,0
7068,90723685,0
7071,90724965,0
7077,90726245,0
7092,90727525,0
7098,90728805,0
7101,90730085,0
7110,90731365,0
7122,90732645,0
7125,90733925,0
7143,90735205,0
7146,90736485,0
7164,90737765,0
7173,90739045,0
7182,90740325,0
7185,90741605,0
7194,90742885,0
7206,90744165,0
7209,90745445,0
7215,90746725,0
7230,90748005,0
7236,90749285,0
7239,90750565,0
7248,90751845,0
7254,90753125,0
7257,90754405,0
7275,90755685,0
7284,90756965,0
7290,90758245,0
7293,90759525,0
7311,90760805,0
7317,90762085,0
7326,90763365,0
7329,90764645,0
7347,90765925,0
7353,90767205,0
7368,90768485,0
7374,90769765,0
7377,90771045,0
7383,90772325,0
7386,90773605,0
7404,90774885,0
7407,90776165,0
7425,90777445,0
7434,90778725,0
7443,90780005,0
7446,90781285,0
7464,90782565,0
7470,90783845,0
7485,90785125,0
7488,90786405,0
7497,90787685,0
7509,90788965,0
7518,90790245,0
7530,90791525,0
7536,90792805,0
7539,90794085,0
7557,90795365,0
7566,90796645,0
7578,90797925,0
7584,90799205,0
7587,90800485,0
7602,90801765,0
7605,90803045,0
7608,90804325,0
7626,90805605,0
7635,90806885,0
7647,90808165,0
7650,90809445,0
7656,90810725,0
7671,90812005,0
7677,90813285,0
7680,90814565,0
7689,90815845,0
7698,90817125,0
7701,90818405,0
7710,90819685,0
7722,90820965,0
7725,90822245,0
7731,90823525,0
7746,90824805,0
7749,90826085,0
7752,90827365,0
7770,90828645,0
7776,90829925,0
7779,90831205,0
7794,90832485,0
7800,90833765,0
7815,90835045,0
7818,90836325,0
7821,90837605,0
7839,90838885,0
7845,90840165,0
7848,90841445,0
7857,90842725,0
7869,90844005,0
7872,90845285,0
7878,90846565,0
7893,90847845,0
7899,90849125,0
7902,90850405,0
7908,90851685,0
7911,90852965,0
7920,90854245,0
7923,90855525,0
7926,90856805,0
7944,90858085,0
7947,90859365,0
7950,90860645,0
7968,90861925,0
7974,90863205,0
7989,90864485,0
7992,90865765,0
7995,90867045,0
8013,90868325,0
8022,90869605,0
8034,90870885,0
8037,90872165,0
8043,90873445,0
8058,90874725,0
8061,90876005,0
8079,90877285,0
8082,90878565,0
8100,90879845,0
8106,90881125,0
8121,90882405,0
8124,90883685,0
8127,90884965,0
8145,90886245,0
8154,90887525,0
8166,90888805,0
8169,90890085,0
8175,90891365,0
8190,90892645,0
8196,90893925,0
8199,90895205,0
8208,90896485,0
8220,90897765,0
8223,90899045,0
8229,90900325,0
8244,90901605,0
8247,90902885,0
8250,90904165,0
8268,90905445,0
8274,90906725,0
8277,90908005,0
8286,90909285,0
8298,90910565,0
8301,90911845,0
8307,90913125,0
8322,90914405,0
8325,90915685,0
8328,90916965,0
8346,90918245,0
8355,90919525,0
8367,90920805,0
8370,90922085,0
8376,90923365,0
8391,90924645,0
8394,90925925,0
8397,90927205,0
8415,90928485,0
8424,90929765,0
8436,90931045,0
8439,90932325,0
8445,90933605,0
8460,90934885,0
8463,90936165,0
8466,90937445,0
8484,90938725,0
8493,90940005,0
8505,90941285,0
8508,90942565,0
8514,90943845,0
8529,90945125,0
8535,90946405,0
8541,90947685,0
8547,90948965,0
8562,90950245,0
8565,90951525,0
8568,90952805,0
8586,90954085,0
8595,90955365,0
8607,90956645,0
8610,90957925,0
9732,170937445,0
9735,170938725,0
9738,170940005,0
9756,170941285,0
9762,170942565,0
9777,170943845,0
9780,170945125,0
9783,170946405,0
9801,170947685,0
9804,170948965,0
9807,170950245,0
9825,170951525,0
9831,170952805,0
9846,170954085,0
9849,170955365,0
9852,170956645,0
9870,170957925,0
9876,170959205,0
9879,170960485,0
9888,170961765,0
9897,170963045,0
9900,170964325,0
9903,170965605,0
9906,170966885,0
9924,170968165,0
9930,170969445,0
9945,170970725,0
9948,170972005,0
9951,170973285,0
9969,170974565,0
9975,170975845,0
9978,170977125,0
9984,170978405,0
9999,170979685,0
10002,170980965,0
10005,170982245,0
10023,170983525,0
10032,170984805,0
10044,170986085,0
10047,170987365,0
10053,170988645,0
10068,170989925,0
10071,170991205,0
10074,170992485,0
10092,170993765,0
10101,170995045,0
10113,170996325,0
10116,170997605,0
10122,170998885,0
10137,171000165,0
10140,171001445,0
10143,171002725,0
10161,171004005,0
10170,171005285,0
10179,171006565,0
10182,171007845,0
10191,171009125,0
10197,171010405,0
10200,171011685,0
10218,171012965,0
10227,171014245,0
10239,171015525,0
10242,171016805,0
10251,171018085,0
10263,171019365,0
10275,171020645,0
10284,171021925,0
10287,171023205,0
10296,171024485,0
10305,171025765,0
10308,171027045,0
10317,171028325,0
10329,171029605,0
10332,171030885,0
10338,171032165,0
10353,171033445,0
10356,171034725,0
10359,171036005,0
10377,171037285,0
10386,171038565,0
10398,171039845,0
10404,171041125,0
10419,171042405,0
10425,171043685,0
10440,171044965,0
10446,171046245,0
10461,171047525,0
10464,171048805,0
10467,171050085,0
10485,171051365,0
10494,171052645,0
10506,171053925,0
10509,171055205,0
10515,171056485,0
10530,171057765,0
10533,171059045,0
10536,171060325,0
10554,171061605,0
10563,171062885,0
10575,171064165,0
10578,171065445,0
10584,171066725,0
10599,171068005,0
10602,171069285,0
10620,171070565,0
10623,171071845,0
10641,171073125,0
10647,171074405,0
10662,171075685,0
10665,171076965,0
10668,171078245,0
10686,171079525,0
10695,171080805,0
10704,171082085,0
10707,171083365,0
10716,171084645,0
10728,171085925,0
10731,171087205,0
10737,171088485,0
10752,171089765,0
10755,171091045,0
10758,171092325,0
10776,171093605,0
10785,171094885,0
10797,171096165,0
10800,171097445,0
10806,171098725,0
10821,171100005,0
10827,171101285,0
10830,171102565,0
10839,171103845,0
10851,171105125,0
10854,171106405,0
10860,171107685,0
10875,171108965,0
10887,171110245,0
10896,171111525,0
10899,171112805,0
10908,171114085,0
10917,171115365,0
10920,171116645,0
10923,171117925,0
10926,171119205,0
10944,171120485,0
10950,171121765,0
10965,171123045,0
10968,171124325,0
10971,171125605,0
10989,171126885,0
10992,171128165,0
10995,171129445,0
11013,171130725,0
11019,171132005,0
11034,171133285,0
11037,171134565,0
11040,171135845,0
11058,171137125,0
11067,171138405,0
11079,171139685,0
11082,171140965,0
11088,171142245,0
11103,171143525,0
11106,171144805,0
11109,171146085,0
11127,171147365,0
11136,171148645,0
11145,171149925,0
11148,171151205,0
11166,171152485,0
11172,171153765,0
11187,171155045,0
11193,171156325,0
11196,171157605,0
11211,171158885,0
11220,171160165,0
11232,171161445,0
11235,171162725,0
11244,171164005,0
11256,171165285,0
11259,171166565,0
11262,171167845,0
11280,171169125,0
11289,171170405,0
11298,171171685,0
11301,171172965,0
11310,171174245,0
11322,171175525,0
11325,171176805,0
11331,171178085,0
11346,171179365,0
11352,171180645,0
11367,171181925,0
11373,171183205,0
11388,171184485,0
11394,171185765,0
11409,171187045,0
11412,171188325,0
11415,171189605,0
11433,171190885,0
11439,171192165,0
11454,171193445,0
11457,171194725,0
11460,171196005,0
11478,171197285,0
11481,171198565,0
11484,171199845,0
11502,171201125,0
11508,171202405,0
11523,171203685,0
11526,171204965,0
11529,171206245,0
11547,171207525,0
11556,171208805,0
11565,171210085,0
11568,171211365,0
11586,171212645,0
11592,171213925,0
11607,171215205,0
11613,171216485,0
11616,171217765,0
11619,171219045,0
11622,171220325,0
11640,171221605,0
11646,171222885,0
11661,171224165,0
11664,171225445,0
11667,171226725,0
11685,171228005,0
11691,171229285,0
11694,171230565,0
11703,171231845,0
11712,171233125,0
11715,171234405,0
11718,171235685,0
11721,171236965,0
11739,171238245,0
11745,171239525,0
11760,171240805,0
11763,171242085,0
11766,171243365,0
11784,171244645,0
11793,171245925,0
11805,171247205,0
11820,171248485,0
11826,171249765,0
11835,171251045,0
11847,171252325,0
11856,171253605,0
11868,171254885,0
11871,171256165,0
11874,171257445,0
11892,171258725,0
11901,171260005,0
11913,171261285,0
11916,171262565,0
11922,171263845,0
11937,171265125,0
11940,171266405,0
11943,171267685,0
11961,171268965,0
11970,171270245,0
11982,171271525,0
11985,171272805,0
11991,171274085,0
12006,171275365,0
12009,171276645,0
12012,171277925,0
12030,171279205,0
12039,171280485,0
12042,171281765,0
12057,171283045,0
12063,171284325,0
12078,171285605,0
12087,171286885,0
12099,171288165,0
12102,171289445,0
12108,171290725,0
12123,171292005,0
12126,171293285,0
12129,171294565,0
12147,171295845,0
12156,171297125,0
12168,171298405,0
12171,171299685,0
12177,171300965,0
12192,171302245,0
12195,171303525,0
12198,171304805,0
12216,171306085,0
12225,171307365,0
12228,171308645,0
12234,171309925,0
12249,171311205,0
12255,171312485,0
12258,171313765,0
12273,171315045,0
12282,171316325,0
12294,171317605,0
12297,171318885,0
12303,171320165,0
12318,171321445,0
12330,171322725,0
12339,171324005,0
12342,171325285,0
12351,171326565,0
12363,171327845,0
12366,171329125,0
12372,171330405,0
12387,171331685,0
12393,171332965,0
12396,171334245,0
12411,171335525,0
12417,171336805,0
12423,171338085,0
12426,171339365,0
12444,171340645,0
12453,171341925,0
12462,171343205,0
12465,171344485,0
12477,171345765,0
12480,171347045,0
12483,171348325,0
12501,171349605,0
12510,171350885,0
12522,171352165,0
12525,171353445,0
12531,171354725,0
12546,171356005,0
12549,171357285,0
12552,171358565,0
12570,171359845,0
12579,171361125,0
12591,171362405,0
12597,171363685,0
12603,171364965,0
12618,171366245,0
12627,171367525,0
12639,171368805,0
12645,171370085,0
12651,171371365,0
12666,171372645,0
12675,171373925,0
12687,171375205,0
12690,171376485,0
12696,171377765,0
12711,171379045,0
12723,171380325,0
12732,171381605,0
12735,171382885,0
12744,171384165,0
12753,171385445,0
12756,171386725,0
12774,171388005,0
12777,171389285,0
12795,171390565,0
12804,171391845,0
12816,171393125,0
12819,171394405,0
12825,171395685,0
12840,171396965,0
12843,171398245,0
12846,171399525,0
12864,171400805,0
12873,171402085,0
12879,171403365,0
12882,171404645,0
12900,171405925,0
12909,171407205,0
12921,171408485,0
12924,171409765,0
12930,171411045,0
12945,171412325,0
12948,171413605,0
12951,171414885,0
12969,171416165,0
12978,171417445,0
12990,171418725,0
12993,171420005,0
12999,171421285,0
13014,171422565,0
13017,171423845,0
13020,171425125,0
13038,171426405,0
13047,171427685,0
13059,171428965,0
13062,171430245,0
13068,171431525,0
13080,171432805,0
13083,171434085,0
13089,171435365,0
13104,171436645,0
13107,171437925,0
13110,171439205,0
13128,171440485,0
13134,171441765,0
13137,171443045,0
13143,171444325,0
13158,171445605,0
13161,171446885,0
13164,171448165,0
13182,171449445,0
13191,171450725,0
13194,171452005,0
13200,171453285,0
13215,171454565,0
13221,171455845,0
13224,171457125,0
13239,171458405,0
13248,171459685,0
13257,171460965,0
13260,171462245,0
13269,171463525,0
13278,171464805,0
13281,171466085,0
13299,171467365,0
13302,171468645,0
13320,171469925,0
13326,171471205,0
13329,171472485,0
13338,171473765,0
13350,171475045,0
13365,171476325,0
13371,171477605,0
13374,171478885,0
13392,171480165,0
13398,171481445,0
13413,171482725,0
13416,171484005,0
13419,171485285,0
13437,171486565,0
13440,171487845,0
13443,171489125,0
13461,171490405,0
13467,171491685,0
13482,171492965,0
13485,171494245,0
13488,171495525,0
13506,171496805,0
13515,171498085,0
13527,171499365,0
13530,171500645,0
13536,171501925,0
13551,171503205,0
13554,171504485,0
13563,171505765,0
13575,171507045,0
13581,171508325,0
13584,171509605,0
13602,171510885,0
13605,171512165,0
13623,171513445,0
13632,171514725,0
13641,171516005,0
13644,171517285,0
13662,171518565,0
13668,171519845,0
13683,171521125,0
13689,171522405,0
13692,171523685,0
13707,171524965,0
13716,171526245,0
13728,171527525,0
13731,171528805,0
13737,171530085,0
13752,171531365,0
13755,171532645,0
13758,171533925,0
13776,171535205,0
13785,171536485,0
13797,171537765,0
13800,171539045,0
13806,171540325,0
13821,171541605,0
13827,171542885,0
13830,171544165,0
13839,171545445,0
13851,171546725,0
13854,171548005,0
13860,171549285,0
13875,171550565,0
13878,171551845,0
13896,171553125,0
13899,171554405,0
13917,171555685,0
13923,171556965,0
13938,171558245,0
13941,171559525,0
13944,171560805,0
13962,171562085,0
13971,171563365,0
13980,171564645,0
13983,171565925,0
13992,171567205,0
14004,171568485,0
14007,171569765,0
14013,171571045,0
14028,171572325,0
14031,171573605,0
14034,171574885,0
14052,171576165,0
14061,171577445,0
14073,171578725,0
14076,171580005,0
14082,171581285,0
14097,171582565,0
14100,171583845,0
14118,171585125,0
14121,171586405,0
14130,171587685,0
14142,171588965,0
14145,171590245,0
14151,171591525,0
14166,171592805,0
14169,171594085,0
14172,171595365,0
14190,171596645,0
14199,171597925,0
14211,171599205,0
14214,171600485,0
14220,171601765,0
14235,171603045,0
14238,171604325,0
14256,171605605,0
14259,171606885,0
14268,171608165,0
14277,171609445,0
14280,171610725,0
14289,171612005,0
14295,171613285,0
14298,171614565,0
14316,171615845,0
14322,171617125,0
14337,171618405,0
14343,171619685,0
14349,171620965,0
14364,171622245,0
14370,171623525,0
14385,171624805,0
14388,171626085,0
14394,171627365,0
14409,171628645,0
14415,171629925,0
14418,171631205,0
14433,171632485,0
14439,171633765,0
14454,171635045,0
14463,171636325,0
14466,171637605,0
14475,171638885,0
14487,171640165,0
14490,171641445,0
14496,171642725,0
14511,171644005,0
14523,171645285,0
14526,171646565,0
14529,171647845,0
14547,171649125,0
14556,171650405,0
14565,171651685,0
14568,171652965,0
14571,171654245,0
14574,171655525,0
14592,171656805,0
14598,171658085,0
14613,171659365,0
14625,171660645,0
14634,171661925,0
14637,171663205,0
