0,15,0,460,40,8,0,89679205
0,5,0,914,42,66,0,89679205
0,5,0,2285,25,103,0,89679205
0,10,0,31,25,53,0,89679205
0,5,0,896,32,84,0,89679205
0,5,0,4987,133,89,0,89681765
0,10,0,4988,132,88,0,89681765
0,15,0,4986,134,90,0,89681765
0,10,0,4988,132,88,0,89681765
0,5,0,4986,134,90,0,89681765
0,5,0,5299,77,33,0,89683045
0,10,0,5302,74,30,0,89684325
0,15,0,5299,77,33,0,89684325
0,10,0,5302,74,30,0,89684325
0,5,0,5299,77,33,0,89684325
0,5,0,5640,248,76,0,89688165
0,10,0,5653,235,63,0,89688165
0,15,0,5641,247,75,0,89688165
0,10,0,5653,235,63,0,89688165
0,5,0,5641,247,75,0,89688165
0,5,0,6132,12,96,0,89692005
0,10,0,6142,2,86,0,89692005
0,15,0,6135,9,93,0,89692005
0,10,0,6141,3,87,0,89692005
0,5,0,6134,10,94,0,89692005
0,5,0,6598,58,14,0,89693285
0,10,0,6604,52,8,0,89694565
0,15,0,6600,56,12,0,89694565
0,10,0,6604,52,8,0,89694565
0,5,0,6600,56,12,0,89694565
0,5,0,6900,12,96,0,89698405
0,10,0,6902,10,94,0,89698405
0,15,0,6901,11,95,0,89698405
0,10,0,6902,10,94,0,89698405
0,5,0,6901,11,95,0,89698405
0,5,0,7376,48,4,0,89699685
0,10,0,7378,172,2,0,89699685
0,15,0,7377,173,3,0,89700965
0,10,0,7378,46,2,0,89700965
0,5,0,7377,47,3,0,89700965
0,5,0,7700,236,64,0,89703525
0,10,0,7701,235,63,0,89704805
0,15,0,7700,236,64,0,89704805
0,10,0,7702,234,62,0,89704805
0,5,0,7700,236,64,0,89704805
0,5,0,8175,17,101,0,89708645
0,10,0,8176,16,100,0,89708645
0,15,0,8176,16,100,0,89708645
0,10,0,8176,16,100,0,89708645
0,5,0,8175,17,101,0,89708645
0,10,0,486,26,110,0,89709925
0,5,0,479,33,117,0,89712485
0,10,0,486,24,110,0,89712485
0,15,0,479,31,117,0,89713765
0,10,0,793,231,59,0,89713765
0,5,0,479,33,117,0,89713765
0,5,0,1108,172,0,0,89716325
0,10,0,1108,172,0,0,89717605
0,15,0,1108,172,0,0,89717605
0,10,0,1111,169,125,0,89717605
0,5,0,1108,172,0,0,89717605
0,5,0,1583,207,37,0,89721445
0,10,0,1584,206,36,0,89721445
0,15,0,1583,207,37,0,89721445
0,10,0,1584,206,36,0,89721445
0,5,0,1584,206,36,0,89721445
0,5,0,2064,238,68,0,89722725
0,10,0,2065,237,67,0,89722725
0,15,0,2064,238,68,0,89724005
0,10,0,2064,240,68,0,89724005
0,5,0,2064,238,68,0,89724005
0,5,0,2384,174,4,0,89726565
0,10,0,2386,172,2,0,89727845
0,15,0,2384,174,4,0,89727845
0,10,0,2385,173,3,0,89727845
0,5,0,2384,174,4,0,89727845
0,5,0,2865,205,35,0,89731685
0,10,0,2865,205,35,0,89731685
0,15,0,2865,205,35,0,89731685
0,10,0,2865,205,35,0,89731685
0,5,0,2864,206,36,0,89731685
0,5,0,3346,236,66,0,89732965
0,10,0,3349,233,63,0,89732965
0,15,0,3347,235,65,0,89734245
0,10,0,3349,233,63,0,89734245
0,5,0,3346,236,66,0,89734245
0,5,0,3669,171,127,0,89736805
0,10,0,3672,168,124,0,89738085
0,15,0,3669,171,127,0,89738085
0,10,0,3672,230,124,0,89738085
0,5,0,3669,171,127,0,89738085
0,5,0,4149,203,31,0,89741925
0,10,0,4156,196,24,0,89741925
0,15,0,4150,202,30,0,89741925
0,10,0,4158,194,22,0,89741925
0,5,0,4148,204,32,0,89741925
0,10,0,4630,232,62,0,89743205
0,5,0,4626,238,66,0,89745765
0,10,0,4629,235,63,0,89747045
0,15,0,4627,237,65,0,89747045
0,10,0,4958,162,118,0,89747045
0,5,0,4627,237,65,0,89747045
0,5,0,5266,110,66,0,89750885
0,10,0,5268,108,64,0,89750885
0,15,0,5266,110,66,0,89750885
0,10,0,5268,108,64,0,89750885
0,5,0,5266,110,66,0,89750885
0,5,0,5747,141,97,0,89752165
0,10,0,5750,138,94,0,89752165
0,15,0,5747,141,97,0,89753445
0,10,0,5749,139,95,0,89753445
0,5,0,5747,141,97,0,89753445
0,5,0,6067,77,33,0,89756005
0,10,0,6070,74,30,0,89757285
0,15,0,6067,77,33,0,89757285
0,10,0,6069,75,31,0,89757285
0,5,0,6066,78,34,0,89757285
0,5,0,6586,70,26,0,89761125
0,10,0,6590,66,22,0,89761125
0,15,0,6585,71,27,0,89761125
0,10,0,6590,66,22,0,89761125
0,5,0,6586,70,26,0,89761125
0,10,0,7048,120,76,0,89762405
0,5,0,7044,124,80,0,89764965
0,10,0,7233,191,19,0,89764965
0,5,0,7045,123,79,0,89766245
0,5,0,7675,3,89,0,89768805
0,10,0,7046,120,78,0,89768805
0,15,0,7045,121,79,0,89768805
0,10,0,7677,1,87,0,89768805
0,5,0,7675,3,89,0,89768805
0,5,0,7989,203,31,0,89770085
0,10,0,7992,200,28,0,89771365
0,15,0,7989,203,31,0,89771365
0,10,0,7992,200,28,0,89771365
0,5,0,7988,204,32,0,89771365
0,10,0,114,172,98,0,89772645
0,5,0,112,144,100,0,89775205
0,10,0,113,143,99,0,89775205
0,15,0,112,144,100,0,89775205
0,5,0,113,143,99,0,89775205
0,5,0,590,178,6,0,89776485
0,10,0,429,83,39,0,89776485
0,5,0,590,178,6,0,89777765
0,10,0,591,177,5,0,89779045
0,15,0,591,177,5,0,89779045
