#,Col,Row,ToT,TS,Amp,RO_Time
0,9,313,5,0,0,5301
0,19,256,5,0,0,5326
0,14,124,5,0,0,5351
0,25,161,5,0,0,5351
0,16,91,5,0,0,5351
0,27,106,5,0,0,5351
0,20,106,5,0,0,5376
0,15,70,5,0,0,5426
0,13,81,5,0,0,5451
0,21,284,5,0,0,5476
0,9,312,5,0,0,5501
0,16,47,5,0,0,5526
0,12,84,5,0,0,5576
0,14,145,5,0,0,5626
0,10,275,5,0,0,5776
0,4,255,5,0,0,5826
0,28,239,5,0,0,5826
0,17,199,5,0,0,5951
0,13,254,5,0,0,6001
0,22,121,5,0,0,6001
0,6,194,5,0,0,6026
0,19,308,5,0,0,6076
0,6,309,5,0,0,6076
0,0,26,5,0,0,6076
0,19,268,5,0,0,6176
0,7,30,5,0,0,6251
0,5,292,5,0,0,6251
0,16,131,5,0,0,6326
0,19,66,5,0,0,6451
0,23,176,5,0,0,6476
0,15,236,5,0,0,6551
0,16,233,5,0,0,6551
0,28,13,5,0,0,6552
0,12,167,5,0,0,6601
0,7,11,5,0,0,6601
0,7,100,5,0,0,6626
0,17,273,5,0,0,6751
0,3,216,5,0,0,6751
0,21,284,5,0,0,6801
0,10,133,5,0,0,6801
0,1,314,5,0,0,6826
0,21,108,5,0,0,6876
0,26,64,5,0,0,6901
0,28,256,5,0,0,6926
0,17,236,5,0,0,6926
0,5,278,5,0,0,7301
0,18,242,5,0,0,7301
0,12,98,5,0,0,7326
0,24,267,5,0,0,7376
0,18,163,5,0,0,7376
0,11,241,5,0,0,7626
0,3,61,5,0,0,7701
0,13,49,5,0,0,7701
0,16,46,5,0,0,7701
0,9,227,5,0,0,7726
0,11,112,5,0,0,7726
0,4,256,5,0,0,7776
0,19,105,5,0,0,7826
0,2,186,5,0,0,7826
0,19,195,5,0,0,7876
0,8,134,5,0,0,8001
0,13,137,5,0,0,8126
0,17,161,5,0,0,8151
0,6,290,5,0,0,8226
0,6,290,5,0,0,8226
0,10,220,5,0,0,8226
0,17,277,5,0,0,8276
0,26,37,5,0,0,8326
0,6,146,5,0,0,8351
0,14,36,5,0,0,8401
0,18,259,5,0,0,8451
0,25,27,5,0,0,8526
0,2,269,5,0,0,8526
0,24,33,5,0,0,8601
0,7,84,5,0,0,8601
0,9,53,5,0,0,8626
0,9,85,5,0,0,8676
0,16,73,5,0,0,8701
0,1,281,5,0,0,8726
0,15,255,5,0,0,8801
0,3,228,5,0,0,9001
0,3,236,5,0,0,9026
0,3,236,5,0,0,9026
0,17,316,5,0,0,9076
0,19,93,5,0,0,9251
0,4,43,5,0,0,9301
0,9,130,5,0,0,9351
0,6,47,5,0,0,9376
0,4,192,5,0,0,9376
0,28,191,5,0,0,9451
0,26,255,5,0,0,9576
0,16,291,5,0,0,9651
0,27,44,5,0,0,9701
0,19,135,5,0,0,9751
0,1,63,5,0,0,9751
0,22,201,5,0,0,9751
0,25,172,5,0,0,9751
0,20,16,5,0,0,9776
0,7,225,5,0,0,9876
0,20,129,5,0,0,9901
0,1,55,5,0,0,9901
0,12,38,5,0,0,9976
0,24,242,5,0,0,10076
0,5,127,5,0,0,10126
0,12,15,5,0,0,10251
0,0,298,5,0,0,10426
0,23,248,5,0,0,10451
0,25,233,5,0,0,10601
0,17,51,5,0,0,10601
0,0,308,5,0,0,10651
0,20,228,5,0,0,10726
0,12,100,5,0,0,10776
0,8,178,5,0,0,10776
0,27,17,5,0,0,10826
0,22,2,5,0,0,10951
