#,Col,Row,ToT,TS,Amp,RO_Time
1,0,0,0,2730,85,4815
2,9,313,2000,42,122,7539
3,14,124,2000,44,124,7589
4,16,91,2000,44,124,7639
5,19,256,2000,43,123,7689
6,25,161,2000,44,124,7739
7,27,106,2000,44,124,7789
8,6,86,1925,49,126,7966
9,9,312,1875,50,125,8016
10,11,23,2000,46,126,8066
11,12,110,2000,46,126,8116
12,13,81,1975,48,127,8166
13,15,70,2000,47,127,8216
14,17,276,1875,50,125,8266
15,20,106,2000,45,125,8316
16,21,284,1925,49,126,8366
17,24,91,2000,45,125,8416
18,28,78,2000,47,127,8466
19,4,255,1225,63,112,8665
20,5,73,1675,54,121,8715
21,10,275,1325,61,114,8765
22,12,84,1725,53,122,8815
23,13,203,1525,57,118,8865
24,14,136,1075,66,109,8915
25,16,47,1825,51,124,8965
26,17,200,1675,54,121,9015
27,20,24,1125,65,110,9065
28,26,96,1325,61,114,9115
29,27,78,1125,65,110,9164
30,28,239,1225,63,112,9214
31,0,26,725,73,102,9414
32,1,312,75,86,89,9464
33,4,78,-125,90,85,9514
34,5,292,375,80,95,9564
35,6,194,825,71,104,9614
36,7,11,-325,94,81,9664
37,8,248,675,74,101,9714
38,9,14,-175,91,84,9763
39,12,167,-325,94,81,9792
40,13,61,25,87,88,9841
41,14,145,1625,55,120,9891
42,15,236,-225,92,83,9941
43,16,131,225,83,92,9991
44,17,199,975,68,107,10041
45,19,51,25,87,88,10091
46,22,121,875,70,105,10141
47,23,176,-75,89,86,10191
48,26,87,825,71,104,10241
49,28,9,625,75,100,10291
50,0,156,775,72,103,10490
51,1,314,-775,103,72,10540
52,3,216,-625,100,75,10590
53,4,37,-1475,117,58,10640
54,5,278,-1725,122,53,10690
55,6,75,-1575,119,56,10740
56,7,30,375,80,95,10790
57,8,301,-975,107,68,10840
58,9,78,75,86,89,10890
59,10,127,-1175,111,64,10940
60,12,98,-1775,123,52,10990
61,13,254,875,70,105,11040
62,16,233,-225,92,83,11089
63,17,106,-1325,114,61,11139
64,18,163,-1875,125,50,11189
65,19,66,-25,88,87,11239
66,21,84,-1075,109,66,11289
67,24,267,-1875,125,50,11339
68,26,64,-925,106,69,11389
69,27,32,-825,104,71,11439
70,28,13,-225,92,83,11489
71,1,283,2000,158,17,11689
72,2,144,2000,138,37,11738
73,3,2,2000,154,21,11767
74,4,256,2000,141,34,11816
75,5,175,2000,163,12,11866
76,6,146,2000,164,11,11916
77,7,100,-375,95,80,11966
78,8,76,2000,153,22,12016
79,9,217,-475,97,78,12066
80,10,133,-725,102,73,12116
81,11,112,2000,139,36,12166
82,12,165,2000,131,44,12216
83,13,49,2000,138,37,12266
84,14,36,2000,166,9,12316
85,15,273,2000,167,8,12366
86,16,46,2000,138,37,12415
87,17,161,2000,156,19,12465
88,18,117,2000,129,46,12515
89,19,3,2000,132,43,12565
90,20,108,2000,134,41,12615
91,21,108,-875,105,70,12665
92,22,147,2000,156,19,12715
93,23,125,2000,131,44,12765
94,24,115,2000,159,16,12815
95,26,37,2000,163,12,12865
96,27,95,-1225,112,63,12915
97,28,256,-975,107,68,12965
98,1,281,1825,179,3,13164
99,2,186,2000,143,32,13214
100,3,28,725,201,25,13264
101,4,43,675,202,26,13314
102,5,18,475,206,30,13364
103,6,47,525,205,29,13414
104,7,84,2000,174,1,13464
105,8,134,2000,150,25,13514
106,9,53,2000,175,0,13564
107,10,84,2000,175,0,13614
108,11,164,2000,153,22,13663
109,12,70,75,214,38,13692
110,13,137,2000,155,20,13741
111,14,89,2000,134,41,13791
112,15,255,1675,182,6,13841
113,16,4,2000,174,1,13891
114,17,176,1225,191,15,13941
115,18,242,-1725,122,53,13991
116,19,10,2000,175,0,14041
117,20,161,2000,132,43,14091
118,21,285,1075,194,18,14141
119,22,231,1575,184,8,14191
120,24,33,2000,174,1,14241
121,25,27,2000,171,4,14291
122,26,255,125,213,37,14341
123,27,256,775,200,24,14390
124,28,191,375,208,32,14440
125,0,298,-1575,247,71,14640
126,1,55,-525,226,50,14690
127,2,269,2000,171,4,14740
128,3,61,2000,138,37,14790
129,4,37,2000,270,94,14840
130,5,127,-975,235,59,14890
131,6,281,175,84,91,14940
132,7,173,-75,89,86,14989
133,8,14,-1025,236,60,15039
134,9,85,1925,177,1,15089
135,10,61,-325,222,46,15139
136,11,83,-275,221,45,15189
137,12,15,-1225,240,64,15239
138,13,57,2000,266,90,15289
139,14,219,2000,149,26,15339
140,16,73,1875,178,2,15389
141,17,51,-1925,254,78,15439
142,18,259,2000,168,7,15489
143,19,76,2000,143,32,15539
144,20,16,-275,221,45,15589
145,21,35,-1225,240,64,15638
146,22,2,2000,268,92,15667
147,23,248,-1625,248,72,15716
148,24,114,1025,195,19,15766
149,25,172,-225,220,44,15816
150,27,17,2000,263,87,15866
151,0,1,1975,304,127,16066
152,1,63,-225,220,44,16116
153,2,81,1325,317,114,16166
154,3,58,875,326,105,16216
155,4,95,2000,289,113,16266
156,5,253,2000,132,43,16315
157,6,176,1375,316,115,16365
158,7,106,1475,314,117,16415
159,8,178,2000,261,85,16465
160,9,29,2000,291,115,16515
161,10,45,2000,290,114,16565
162,11,197,375,208,32,16615
163,12,38,-675,229,53,16665
164,13,194,-1975,127,48,16715
165,14,146,925,325,106,16765
166,15,95,2000,288,112,16815
167,16,78,2000,284,108,16865
168,17,86,2000,288,112,16915
169,18,4,1375,316,115,16964
170,19,93,775,200,24,17014
171,20,70,1425,315,116,17064
172,21,0,1675,310,121,17114
173,22,143,2000,296,120,17164
174,23,98,2000,283,107,17214
175,24,159,2000,286,110,17264
176,25,108,1025,323,108,17314
177,26,94,2000,303,127,17364
178,27,44,-125,218,42,17414
179,28,221,1425,315,116,17464
180,0,14,625,331,100,17641
181,1,9,-1275,369,62,17691
182,2,105,2000,277,101,17741
183,3,59,1075,322,109,17791
184,4,192,525,205,29,17841
185,5,31,-1025,364,67,17891
186,6,32,125,341,90,17941
187,7,189,2000,134,41,17991
188,8,30,-1725,378,53,18041
189,9,30,2000,284,108,18091
190,10,119,2000,293,117,18141
191,11,228,-25,216,40,18191
192,12,51,2000,277,101,18241
193,13,21,2000,388,43,18290
194,14,205,2000,303,127,18340
195,15,105,2000,287,111,18390
196,16,162,-1875,253,77,18440
197,17,129,25,343,88,18490
198,18,54,375,336,95,18540
199,19,94,-875,233,57,18590
200,20,102,-625,228,52,18640
201,21,5,1975,304,127,18690
202,22,149,-1825,380,51,18740
203,23,309,-1075,237,61,18790
204,24,174,-1325,242,66,18840
205,25,94,-825,360,71,18889
206,26,98,125,341,90,18939
207,27,81,-1225,240,64,18989
208,28,307,375,336,95,19039
209,0,157,2000,277,101,19239
210,1,145,25,343,88,19289
211,2,88,2000,395,36,19339
212,3,132,2000,145,30,19389
213,4,203,1975,176,0,19439
214,5,47,2000,412,19,19489
215,6,111,2000,422,9,19538
216,7,69,1075,450,18,19567
217,8,107,2000,386,45,19616
218,9,130,575,204,28,19666
219,10,155,2000,268,92,19716
220,11,234,2000,387,44,19766
221,12,100,2000,261,85,19816
222,13,98,2000,404,27,19866
223,15,205,425,335,96,19916
224,16,18,1575,440,8,19966
225,17,57,1675,438,6,20016
226,18,43,2000,408,23,20066
227,19,86,1575,440,8,20116
228,20,129,-525,226,50,20166
229,21,73,-1825,380,51,20215
230,22,2,925,453,21,20265
231,23,15,1425,443,11,20315
232,24,15,2000,403,28,20365
233,25,68,2000,399,32,20415
234,26,49,1725,437,5,20465
235,27,109,-1825,380,51,20515
236,28,48,1125,449,17,20565
237,0,54,-1725,506,74,20765
238,1,152,-425,224,48,20815
239,2,24,-325,478,46,20864
240,3,181,125,341,90,20914
241,4,234,1725,309,122,20964
242,5,61,2000,406,25,21014
243,6,2,-325,478,46,21064
244,7,60,475,462,30,21114
245,8,192,275,338,93,21164
246,9,85,2000,515,83,21214
247,10,48,75,470,38,21264
248,11,78,-1175,495,63,21314
249,12,110,-775,231,55,21364
250,13,45,-75,473,41,21414
251,15,182,-275,477,45,21463
252,16,43,2000,415,16,21492
253,17,83,-1125,494,62,21541
254,18,2,-975,491,59,21591
255,19,30,525,461,29,21641
256,20,228,2000,259,83,21691
257,21,88,325,337,94,21741
258,22,5,2000,397,34,21791
259,23,28,1925,433,1,21841
260,24,55,-775,487,55,21891
261,25,202,175,340,91,21941
262,26,9,2000,512,80,21991
263,27,148,-1175,239,63,22041
264,28,230,1025,451,19,22091
265,0,287,-325,350,81,22290
266,1,82,1125,577,110,22340
267,2,125,-1925,254,78,22390
268,3,74,1225,575,112,22440
269,4,22,1175,576,111,22490
270,5,72,-1775,507,75,22540
271,6,31,2000,523,91,22590
272,7,83,-1075,493,61,22640
273,8,201,2000,414,17,22690
274,9,138,-525,226,50,22740
275,10,52,2000,531,99,22789
276,11,114,-325,478,46,22839
277,12,139,925,325,106,22889
278,13,63,-275,477,45,22939
279,14,108,1575,568,119,22989
280,15,231,2000,558,126,23039
281,16,44,-75,473,41,23089
282,17,192,-1325,370,61,23139
283,18,19,2000,544,112,23189
284,19,17,2000,544,112,23239
285,20,200,2000,557,125,23289
286,21,89,2000,525,93,23339
287,22,38,-825,488,56,23389
288,23,171,2000,413,18,23438
289,24,81,1575,440,8,23467
290,25,39,2000,523,91,23516
291,26,83,2000,535,103,23566
292,27,144,2000,538,106,23616
293,28,14,2000,519,87,23666
294,0,45,325,593,94,23866
295,1,38,-1275,625,62,23916
296,2,143,-1025,364,67,23966
297,3,83,1875,562,125,24016
298,4,41,-225,604,83,24066
299,5,80,-525,482,50,24115
300,6,46,325,593,94,24165
301,7,27,-1975,639,48,24215
302,8,1,-1525,630,57,24265
303,9,10,525,589,98,24315
304,10,37,-1425,628,59,24365
305,11,161,2000,538,106,24415
306,12,50,-75,601,86,24465
307,13,54,625,587,100,24515
308,14,49,175,596,91,24565
309,15,242,-1625,632,55,24615
310,16,81,-475,481,49,24665
311,17,236,-975,107,68,24715
312,18,100,-1825,380,51,24764
313,19,31,525,461,29,24814
314,20,22,25,599,88,24864
315,21,98,1225,575,112,24914
316,22,76,-1075,621,66,24964
317,23,226,-1225,496,64,25014
318,24,60,-1725,634,53,25064
319,25,45,-1425,628,59,25114
320,26,91,-1775,507,75,25164
321,27,158,1125,321,110,25214
322,28,36,-1325,626,61,25264
323,0,32,1875,690,2,25441
324,1,4,1375,700,12,25491
325,2,227,2000,547,115,25541
326,3,121,1825,691,3,25591
327,4,46,2000,532,100,25641
328,5,67,2000,681,6,25691
329,6,130,175,340,91,25741
330,7,69,-675,613,74,25791
331,8,37,2000,656,31,25841
332,9,38,875,582,105,25891
333,10,15,2000,666,21,25941
334,11,205,2000,554,122,25991
335,12,135,2000,640,47,26041
336,13,19,2000,671,16,26090
337,14,35,2000,670,17,26140
338,15,267,2000,653,34,26190
339,16,96,2000,526,94,26240
340,17,167,2000,674,13,26290
341,18,109,1375,444,12,26340
342,19,38,1075,578,109,26390
343,20,68,-175,603,84,26440
344,21,185,-1325,626,61,26490
345,22,2,2000,673,14,26540
346,23,59,2000,658,29,26590
347,24,67,2000,666,21,26640
348,25,233,-1925,254,78,26689
349,26,158,-1725,634,53,26739
350,27,2,2000,657,30,26789
351,28,39,2000,666,21,26839
352,0,37,-575,739,51,27039
353,1,29,1325,701,13,27089
354,2,70,-325,734,46,27139
355,3,187,1875,690,2,27189
356,4,20,-1075,749,61,27239
357,5,59,475,718,30,27289
358,6,134,2000,659,28,27338
359,7,150,2000,664,23,27367
360,8,100,-2125,495,101,27416
361,9,163,-475,481,49,27466
362,10,63,2000,640,47,27516
363,11,184,-1675,761,73,27566
364,12,21,-575,739,51,27616
365,13,25,375,720,32,27666
366,14,137,-1625,760,72,27716
367,15,271,-925,618,69,27766
368,16,127,-825,744,56,27816
369,17,20,775,712,24,27866
370,18,119,-225,604,83,27916
371,19,40,-125,602,85,27966
372,20,201,1925,689,1,28015
373,21,41,-775,743,55,28065
374,22,109,-1475,757,69,28115
375,23,25,1075,706,18,28165
376,24,53,-675,741,53,28215
377,25,240,2000,546,114,28265
378,26,5,-1825,764,76,28315
379,27,13,2000,666,21,28365
380,28,96,25,599,88,28415
381,0,7,1425,827,116,28615
382,1,46,2000,641,46,28664
383,2,26,2000,809,121,28714
384,3,36,2000,771,83,28764
385,4,80,1425,571,116,28814
386,5,70,2000,647,40,28864
387,6,83,1725,821,122,28914
388,7,15,2000,810,122,28964
389,8,113,2000,645,42,29014
390,9,183,2000,803,115,29064
391,10,68,1875,690,2,29114
392,11,214,525,461,29,29164
393,12,145,2000,538,106,29214
394,13,59,275,722,34,29263
395,14,48,2000,794,106,29292
396,15,78,2000,781,93,29341
397,16,59,2000,809,121,29391
398,17,136,-1725,762,74,29441
399,18,57,2000,810,122,29491
400,19,84,1525,569,118,29541
401,20,24,2000,797,109,29591
402,21,188,2000,268,92,29641
403,22,34,2000,773,85,29691
404,23,46,-1425,756,68,29741
405,24,68,2000,808,120,29791
406,25,194,2000,788,100,29841
407,26,53,2000,780,92,29891
408,27,146,1675,694,6,29941
409,28,29,-1975,767,79,29990
410,0,62,375,720,32,30190
411,1,108,-325,862,81,30240
412,2,245,1075,706,18,30290
413,3,86,-775,871,72,30340
414,4,7,-725,870,73,30390
415,5,81,1525,569,118,30440
416,6,98,-225,860,83,30490
417,7,99,2000,809,121,30540
