Event,Layer,Quadrant,X,Y,ToF,Energy,Col,Row,ToT,ToH,Twait
195,1,1,-9.128097534179688,-2.985799789428711,25.923139572143555,0.0,5,127,2,4875.923139572144,49.627
200,1,1,-7.92340087890625,-9.141599655151367,26.15155982971192,0.0,12,15,2,5001.151559829712,125.2284
207,1,1,-9.85809326171875,6.427900314331055,26.2091007232666,0.0,0,298,2,5176.209100723267,175.0575
208,1,1,-6.200698852539063,3.667799949645996,26.142990112304688,0.0,23,248,2,5201.142990112305,24.9339
214,1,1,-5.832794189453125,2.8582000732421875,26.15818977355957,0.0,25,233,2,5351.15818977356,150.0152
214,1,1,-7.0738067626953125,-7.190000057220459,26.219839096069336,0.0,17,51,2,5351.219839096069,0.0616
216,1,1,-9.965896606445312,6.950599670410156,26.27176094055176,0.0,0,308,2,5401.271760940552,50.0519
219,1,1,-6.6676025390625,2.5429000854492188,26.137609481811523,0.0,20,228,2,5476.1376094818115,74.8658
221,1,1,-7.9936981201171875,-4.44890022277832,26.079090118408203,0.0,12,100,2,5526.079090118408,49.9415
221,1,1,-7.9936981201171875,-4.44890022277832,26.079090118408203,0.0,13,100,2,5526.079090118408,0.0
221,1,1,-8.545196533203125,-0.1659002304077148,26.36952018737793,0.0,8,178,2,5526.369520187378,0.2904
223,1,1,-5.502700805664063,-9.01099967956543,26.229190826416016,0.0,27,17,2,5576.229190826416,49.8597
228,1,1,-6.3105010986328125,-9.877900123596191,25.96394920349121,0.0,22,2,2,5700.963949203491,124.7348
228,1,1,-8.2958984375,-1.4286003112792969,26.35102081298828,0.0,10,155,2,5701.351020812988,0.3871
230,1,1,-9.324203491210938,-7.923900127410889,26.025840759277344,0.0,4,37,2,5751.025840759277,49.6748
231,1,1,-8.72369384765625,0.5722999572753906,25.966169357299805,0.0,7,192,2,5775.9661693573,24.9403
237,1,1,-8.019500732421875,-7.18779993057251,25.69621086120605,0.0,12,51,2,5925.696210861206,149.73
237,1,1,-9.508499145507812,-4.170499801635742,26.358030319213867,0.0,2,105,2,5926.358030319214,0.6618
243,1,1,-6.0724945068359375,-4.569499969482422,26.112329483032227,0.0,23,98,2,6076.112329483032,149.7543
246,1,1,-7.8256988525390625,5.947099685668945,26.32025909423828,0.0,13,289,2,6151.320259094238,75.2079
247,1,1,-7.486602783203125,-4.197000026702881,26.20322036743164,0.0,15,105,2,6176.203220367432,24.883
248,1,1,-7.184600830078125,-5.228700160980225,26.1943302154541,0.0,17,86,2,6201.194330215454,24.9911
248,1,1,-7.47149658203125,-4.729100227355957,30.73855972290039,0.0,15,95,2,6205.7385597229,4.5442
249,1,1,-9.332305908203123,-4.734399795532227,26.19248962402344,0.0,4,95,2,6226.192489624023,20.4539
250,1,1,-8.096893310546875,5.317899703979492,25.989749908447266,0.0,11,278,2,6250.989749908447,24.7973
250,1,1,-8.2366943359375,-7.521900177001953,26.18096923828125,0.0,10,45,2,6251.180969238281,0.1912
251,1,1,-8.47509765625,-8.353500366210938,26.048229217529297,0.0,9,29,2,6276.048229217529,24.8673
251,1,1,-8.47509765625,-8.353500366210938,26.048229217529297,0.0,8,29,2,6276.048229217529,0.0
253,1,1,-8.2091064453125,-3.4406003952026367,26.150020599365234,0.0,10,119,2,6326.150020599365,50.1018
263,1,1,-7.553298950195312,1.2832002639770508,26.16502952575684,0.0,14,205,2,6576.165029525757,250.015
264,1,1,-9.876007080078123,-9.914199829101562,26.16700935363769,0.0,0,1,2,6601.167009353638,25.002
269,1,1,-9.314605712890623,2.878700256347656,25.870460510253903,0.0,4,234,2,6725.870460510254,124.7035
274,1,1,-7.97979736328125,0.5200996398925781,25.982580184936523,0.0,12,191,2,6850.9825801849365,125.1121
275,1,1,-9.73980712890625,5.3628997802734375,26.043859481811523,0.0,1,279,2,6876.0438594818115,25.0613
276,1,1,-8.908096313476562,-0.2822999954223633,26.145620346069336,0.0,6,176,2,6901.145620346069,25.1018
276,1,1,-6.9871978759765625,-9.768699645996094,26.555570602416992,0.0,18,4,2,6901.555570602417,0.41
281,1,1,-5.45599365234375,-1.3034000396728516,26.133989334106445,0.0,27,158,2,7026.133989334106,124.5784
286,1,1,-9.492904663085938,-6.783899784088135,29.108379364013672,0.0,3,58,2,7154.108379364014,127.9744
292,1,1,-7.1266021728515625,7.349199295043945,25.87424087524414,0.0,17,315,2,7300.874240875244,146.7659
296,1,1,-5.363494873046875,6.896799087524414,26.15057945251465,0.0,28,307,2,7401.150579452515,100.2763
296,1,1,-6.90069580078125,-7.014200210571289,26.24884986877441,0.0,18,54,2,7401.248849868774,0.0983
297,1,1,-7.425704956054687,7.57080078125,26.13188934326172,0.0,15,319,2,7426.131889343262,24.883
298,1,1,-8.543701171875,0.5629997253417969,25.9764404296875,0.0,8,192,2,7450.9764404296875,24.8446
300,1,1,-8.979904174804688,-2.803099632263184,26.31761932373047,0.0,6,130,2,7501.3176193237305,50.3412
301,1,1,-9.371200561523438,0.0050001144409179,25.87027931213379,0.0,3,181,2,7525.870279312134,24.5527
301,1,1,-8.995407104492188,0.261199951171875,26.37471008300781,0.0,6,186,2,7526.374710083008,0.5044
303,1,1,-7.192794799804688,-2.880499839782715,26.04323959350586,0.0,17,129,2,7576.043239593506,49.6685
303,1,1,-9.816299438476562,-2.0137996673583984,26.092300415039062,0.0,1,145,2,7576.092300415039,0.0491
310,1,1,-9.908493041992188,5.821100234985352,25.99665069580078,0.0,0,287,2,7750.996650695801,174.9044
312,1,1,-5.6116943359375,5.397100448608398,26.315549850463867,0.0,26,279,2,7801.315549850464,50.3189
313,1,1,-9.600006103515623,-3.111499786376953,26.29034996032715,0.0,2,125,2,7826.290349960327,24.9748
314,1,1,-9.51519775390625,5.805500030517578,26.3259391784668,0.0,2,287,2,7851.325939178467,25.0356
318,1,1,-5.918792724609375,5.134899139404297,26.05401992797852,0.0,24,275,2,7951.0540199279785,99.7281
319,1,1,-8.022903442382812,3.4095001220703125,26.12858963012696,0.0,11,243,2,7976.128589630127,25.0746
320,1,1,-5.746307373046875,-4.778299808502197,26.403589248657227,0.0,25,94,2,8001.403589248657,25.275
329,1,1,-9.68890380859375,-9.497600555419922,26.640369415283203,0.0,1,9,2,8226.640369415283,225.2368
340,1,1,-5.5160980224609375,-3.964200019836426,25.77996063232422,0.0,27,109,2,8500.779960632324,274.1396
340,1,1,-6.4167022705078125,-5.946199893951416,25.780000686645508,0.0,21,73,2,8500.780000686646,0.0
340,1,1,-6.890106201171875,-4.468200206756592,25.78009986877441,0.0,18,100,2,8500.780099868774,0.0001
340,1,1,-6.2451934814453125,-1.7757997512817385,25.780820846557617,0.0,22,149,2,8500.780820846558,0.0007
345,1,1,-6.500701904296875,4.759700775146484,26.22200965881348,0.0,21,268,2,8626.222009658813,125.4412
346,1,1,-8.598297119140625,-4.073500156402588,26.39653968811035,0.0,8,107,2,8651.39653968811,25.1745
347,1,1,-8.042098999023438,2.896200180053711,26.21858024597168,0.0,11,234,2,8676.218580245972,24.822
355,1,1,-9.636505126953123,-5.110700130462647,25.72640991210937,0.0,2,88,2,8875.72640991211,199.5078
359,1,1,-5.8495025634765625,-6.231200218200684,25.897010803222656,0.0,25,68,2,8975.897010803223,100.1706
364,1,1,-7.6923980712890625,-4.587399959564209,26.24165916442871,0.0,13,98,2,9101.241659164429,125.3446
368,1,1,-6.882003784179688,-7.583600044250488,25.97368049621582,0.0,18,43,2,9200.973680496216,99.732
368,1,1,-8.66650390625,3.082500457763672,26.83819961547852,0.0,8,237,2,9201.838199615479,0.8645
371,1,1,-5.889205932617188,6.898500442504883,25.864389419555664,0.0,24,307,2,9275.864389419556,74.0262
372,1,1,-9.036895751953123,-7.377900123596191,26.258350372314453,0.0,5,47,2,9301.258350372314,25.394
373,1,1,-6.0906982421875,-0.5803003311157227,26.480859756469727,0.0,23,171,2,9326.48085975647,25.2225
374,1,1,-8.361099243164062,1.108499526977539,26.093629837036133,0.0,9,201,2,9351.093629837036,24.6128
374,1,1,-8.565093994140625,1.0795001983642578,26.09370994567871,0.0,8,201,2,9351.093709945679,0.0001
376,1,1,-5.2501068115234375,3.246299743652344,26.04195022583008,0.0,28,240,2,9401.04195022583,49.9482
380,1,1,-9.088897705078123,3.4762001037597656,26.166139602661133,0.0,5,245,2,9501.166139602661,100.1242
380,1,1,-9.088897705078123,3.4762001037597656,26.166139602661133,0.0,6,245,2,9501.166139602661,0.0
380,1,1,-9.625503540039062,4.25779914855957,30.18095016479492,0.0,2,259,2,9505.180950164795,4.0148
382,1,1,-9.00390625,-3.861800193786621,26.2320499420166,0.0,6,111,2,9551.232049942017,46.0511
384,1,1,-9.412704467773438,7.313499450683594,26.04174995422364,0.0,3,314,2,9601.041749954224,49.8097
388,1,1,-8.126205444335938,5.697399139404297,25.944169998168945,0.0,11,285,2,9700.944169998169,99.9024
388,1,1,-5.388107299804688,0.0178003311157226,28.95121955871582,0.0,27,182,2,9703.951219558716,3.007
390,1,1,-8.55029296875,4.609800338745117,26.166650772094727,0.0,8,265,2,9751.166650772095,47.2154
393,1,1,-7.734405517578125,5.581199645996094,25.988529205322266,0.0,13,283,2,9825.988529205322,74.8219
397,1,1,-5.6150970458984375,-7.296500205993652,26.25634956359864,0.0,26,49,2,9926.256349563599,100.2678
400,1,1,-6.7577972412109375,-5.247900009155273,26.10043907165528,0.0,19,86,2,10001.100439071655,74.8441
400,1,1,-5.907394409179688,-5.491799831390381,26.325899124145508,0.0,24,81,2,10001.325899124146,0.2255
403,1,1,-6.201095581054688,-9.15659999847412,26.155420303344727,0.0,23,15,2,10076.155420303345,74.8295
409,1,1,-5.2436065673828125,-7.328800201416016,25.95236015319824,0.0,28,48,2,10225.952360153198,149.7969
413,1,1,-9.0115966796875,-5.308800220489502,26.045970916748047,0.0,5,85,2,10326.045970916748,100.0936
413,1,1,-6.231292724609375,-9.88800048828125,26.344459533691406,0.0,22,2,2,10326.344459533691,0.2985
427,1,1,-5.6033935546875,1.872699737548828,25.96586036682129,0.0,26,215,2,10675.965860366821,349.6214
429,1,1,-7.0543060302734375,6.908500671386719,25.996170043945312,0.0,17,307,2,10725.996170043945,50.0303
433,1,1,-7.700393676757812,-7.474100112915039,26.344839096069336,0.0,13,45,2,10826.34483909607,100.3487
433,1,1,-7.746505737304687,-7.480500221252441,26.344890594482425,0.0,13,45,2,10826.344890594482,0.0001
433,1,1,-7.198394775390625,-7.531599998474121,26.34514045715332,0.0,16,44,2,10826.345140457153,0.0002
434,1,1,-7.8455047607421875,4.787599563598633,26.35547065734864,0.0,13,268,2,10851.355470657349,25.0103
437,1,1,-7.434600830078125,0.0642995834350586,27.30072021484375,0.0,15,182,2,10927.300720214844,75.9452
438,1,1,-9.63079833984375,-8.679800033569336,25.95134925842285,0.0,2,24,2,10950.951349258423,23.6506
438,1,1,-8.846099853515625,-9.852100372314451,26.1501407623291,0.0,6,2,2,10951.15014076233,0.1988
438,1,1,-8.846099853515625,-9.852100372314451,26.1501407623291,0.0,6,3,2,10951.15014076233,0.0
439,1,1,-6.6322021484375,7.522600173950195,25.804759979248047,0.0,20,318,2,10975.804759979248,24.6546
441,1,1,-8.442306518554688,-0.9867000579833984,26.097129821777344,0.0,9,163,2,11026.097129821777,50.2924
442,1,1,-9.081298828125,-5.5833001136779785,26.18606948852539,0.0,5,80,2,11051.186069488525,25.0889
445,1,1,-7.716400146484375,3.515299797058105,26.37120056152344,0.0,13,245,2,11126.371200561523,75.1851
446,1,1,-6.778106689453125,1.2582998275756836,26.098859786987305,0.0,19,204,2,11151.098859786987,24.7277
447,1,1,-5.909194946289063,-6.960299968719482,26.05794906616211,0.0,24,55,2,11176.057949066162,24.9591
448,1,1,-6.2794036865234375,-7.88730001449585,26.108009338378903,0.0,22,38,2,11201.108009338379,25.0501
455,1,1,-8.639694213867188,-4.4868998527526855,26.02758026123047,0.0,8,100,2,11376.02758026123,174.9196
462,1,1,-9.768096923828123,3.856399536132813,26.13644027709961,0.0,1,251,2,11551.1364402771,175.1089
466,1,1,-6.417892456054688,3.756699562072754,25.89995002746582,0.0,21,250,2,11650.899950027466,99.7635
467,1,1,-9.54150390625,6.69379997253418,26.21043968200684,0.0,2,303,2,11676.210439682007,25.3105
475,1,1,-8.427703857421875,-5.320099830627441,26.115840911865234,0.0,9,85,2,11876.115840911865,199.9054
476,1,1,-5.888397216796875,3.197999954223633,25.95352935791016,0.0,24,239,2,11900.95352935791,24.8377
479,1,1,-5.253692626953125,-9.219200134277344,26.43235969543457,0.0,28,14,2,11976.432359695435,75.4788
480,1,1,-8.270904541015625,-1.9963998794555664,26.137779235839844,0.0,10,145,2,12001.13777923584,24.7054
484,1,1,-8.410797119140625,3.68850040435791,25.98097038269043,0.0,9,248,2,12100.98097038269,99.8432
491,1,1,-8.26519775390625,-7.132400035858154,25.88372039794922,0.0,10,52,2,12275.88372039795,174.9028
492,1,1,-9.236297607421877,-7.445700168609619,26.406259536743164,0.0,4,46,2,12301.406259536743,25.5225
495,1,1,-8.69610595703125,-0.5566997528076172,26.042760848999023,0.0,7,171,2,12376.042760848999,74.6365
495,1,1,-5.56329345703125,-5.415999889373779,26.39291954040528,0.0,26,83,2,12376.392919540405,0.3502
495,1,1,-5.5718994140625,-5.415900230407715,26.393489837646484,0.0,26,83,2,12376.393489837646,0.0006
496,1,1,-8.357498168945312,0.5780000686645508,26.292570114135746,0.0,9,192,2,12401.292570114136,24.8991
500,1,1,-9.665603637695312,4.563999176025391,26.012340545654297,0.0,2,264,2,12501.012340545654,99.7198
