Event,Layer,Quadrant,X,Y,ToF,Energy,Col,Row,ToT,ToH,Twait
51,1,2,-8.432296752929688,-9.199700355529783,26.06579971313477,0.0,9,14,2,1276.0657997131348,0.0985
52,1,4,-9.069305419921877,-7.290800094604492,26.144760131835938,0.0,5,49,2,1301.144760131836,25.079
52,1,1,-5.325897216796875,-9.2322998046875,26.526599884033203,0.0,28,13,2,1301.5265998840332,0.3818
53,1,3,-9.502899169921877,-7.70359992980957,26.44647979736328,0.0,3,41,2,1326.4464797973633,24.9199
54,1,1,-8.726699829101562,-9.35099983215332,26.34737968444824,0.0,7,11,2,1351.3473796844482,24.9009
55,1,1,-8.8070068359375,-4.465199947357178,25.94976043701172,0.0,7,100,2,1375.9497604370117,24.6024
60,1,4,-9.828094482421877,-5.280700206756592,26.121740341186523,0.0,1,85,2,1501.1217403411865,125.172
60,1,4,-5.799896240234375,-2.5622997283935547,26.350629806518555,0.0,25,135,2,1501.3506298065186,0.2289
62,1,1,-8.313095092773438,-2.6538000106811523,26.17593002319336,0.0,10,133,2,1551.1759300231934,49.8253
64,1,2,-5.49420166015625,-8.204999923706055,25.85136985778809,0.0,27,32,2,1600.851369857788,49.6754
65,1,1,-6.3834991455078125,-4.008200168609619,26.261430740356445,0.0,21,108,2,1626.2614307403564,25.4101
66,1,4,-9.4053955078125,-5.37559986114502,25.87730026245117,0.0,3,84,2,1650.8773002624512,24.6159
66,1,1,-5.5724945068359375,-6.478700160980225,26.236160278320312,0.0,26,64,2,1651.2361602783203,0.3589
69,1,2,-6.5149993896484375,-5.329100131988525,25.715070724487305,0.0,21,84,2,1725.7150707244873,74.4789
70,1,3,-9.71429443359375,-7.928999900817871,26.292539596557617,0.0,1,37,2,1751.2925395965576,25.5775
71,1,2,-8.206100463867188,-3.005599975585937,27.06488037109375,0.0,10,127,2,1777.0648803710938,25.7723
72,1,4,-6.879806518554688,-6.054900169372559,26.196399688720703,0.0,18,71,2,1801.1963996887207,24.1315
72,1,2,-5.475601196289063,-4.760300159454346,26.293949127197266,0.0,27,95,2,1801.2939491271973,0.0975
74,1,2,-7.155197143554688,-4.146399974822998,26.09925079345703,0.0,17,106,2,1851.099250793457,49.8053
77,1,2,-9.248397827148438,-7.916200160980225,26.035409927368164,0.0,4,37,2,1926.0354099273682,74.9362
78,1,3,-6.871002197265625,-9.791799545288086,26.16196060180664,0.0,18,3,2,1951.1619606018066,25.1266
79,1,2,-8.923004150390625,-5.841700077056885,25.87696075439453,0.0,6,75,2,1975.8769607543945,24.715
79,1,4,-9.644393920898438,-6.241499900817871,26.145000457763672,0.0,2,68,2,1976.1450004577637,0.268
82,1,3,-8.536407470703125,-6.19320011138916,25.77758026123047,0.0,8,69,2,2050.7775802612305,74.6326
83,1,3,-8.674301147460938,-5.336599826812744,26.154560089111328,0.0,8,84,2,2076.1545600891113,25.377
