Event,Layer,Quadrant,X,Y,ToF,Energy,Col,Row,ToT,ToH,Twait
124614,1,1,-6.9158,-9.574,27.3049,0,18,7,2,3115352.3049,571.5913
124648,1,1,-9.1137,4.8817,28.1568,0,5,270,2,3116203.1568,850.8519
124673,1,1,-6.4905,-6.6422,28.0255,0,21,61,2,3116828.0255,624.8687
124685,1,1,-8.9567,6.3464,29.098,0,6,297,2,3117129.098,301.0725
124718,1,1,-8.5917,-1.9479,28.3451,0,8,146,2,3117953.3451,824.2471
124737,1,1,-8.5596,1.5972,28.1817,0,8,210,2,3118428.1817,474.8366
124767,1,1,-7.4445,-1.0524,29.1133,0,15,162,2,3119179.1133,750.9316
124776,1,1,-7.1006,-3.8521,28.9261,0,17,111,2,3119403.9261,224.8128
124806,1,1,-6.1313,-1.0037,27.287,0,23,163,2,3120152.287,748.3609
124894,1,1,-6.1606,4.0253,27.9542,0,23,255,2,3122352.9542,2200.6672
124910,1,1,-7.7467,-0.9142,26.7659,0,13,165,2,3122751.7659,398.8117
125016,1,1,-9.2164,-4.3536,26.021,0,4,102,2,3125401.021,2649.2551
125038,1,1,-7.1452,-6.3979,26.1068,0,17,65,2,3125951.1068,550.0858
125071,1,1,-7.345,-3.9776,27.3663,0,16,109,2,3126777.3663,826.2595
125173,1,1,-9.9431,-5.3422,26.417,0,0,84,2,3129326.417,2549.0507
125243,1,1,-9.4855,-1.4915,30.7467,0,3,154,2,3131080.7467,1754.3297
125277,1,1,-9.9173,-7.9466,30.5306,0,0,37,2,3131930.5306,849.7839
125287,1,1,-8.379,4.7527,27.446,0,9,268,2,3132177.446,246.9154
125305,1,1,-9.0168,-3.6922,27.6279,0,5,114,2,3132627.6279,450.1819
125329,1,1,-6.4205,3.8413,30.8179,0,21,251,2,3133230.8179,603.19
125371,1,1,-9.6546,-0.327,27.6953,0,2,175,2,3134277.6953,1046.8774
125425,1,1,-9.2807,-1.1119,30.1064,0,4,161,2,3135630.1064,1352.4111
125437,1,1,-6.9473,-9.492,29.9856,0,18,9,2,3135929.9856,299.8792
125502,1,1,-5.8078,1.3564,26.4667,0,25,206,2,3137551.4667,1621.4811
125510,1,1,-7.7321,-8.8356,28.8788,0,13,21,2,3137753.8788,202.4121
125528,1,1,-5.6841,-2.462,26.8944,0,26,137,2,3138201.8944,448.0156
125593,1,1,-6.0979,-5.7678,26.0999,0,23,76,2,3139826.0999,1624.2055
125635,1,1,-6.9011,0.6558,30.2708,0,18,193,2,3140880.2708,1054.1709
125646,1,1,-5.6721,-9.4971,26.2947,0,26,9,2,3141151.2947,271.0239
125702,1,1,-9.69,-7.0778,26.7534,0,1,53,2,3142551.7534,1400.4587
125736,1,1,-9.5218,0.9655,26.89,0,2,199,2,3143401.89,850.1366
125817,1,1,-6.2542,2.3918,30.167,0,22,225,2,3145430.167,2028.277
125831,1,1,-5.218,4.2919,29.5774,0,28,259,2,3145779.5774,349.4104
125933,1,1,-6.3896,0.9534,27.5188,0,21,199,2,3148327.5188,2547.9414
125985,1,1,-6.7938,3.1215,30.8763,0,19,238,2,3149630.8763,1303.3575
126004,1,1,-8.2606,-8.0362,27.7522,0,10,35,2,3150102.7522,471.8759
126142,1,1,-7.4548,7.0868,30.3709,0,15,310,2,3153555.3709,3452.6187
126215,1,1,-8.6251,-4.487,27.9239,0,8,100,2,3155377.9239,1822.553
126240,1,1,-6.9755,-6.849,30.8757,0,18,57,2,3156005.8757,627.9518
126245,1,1,-5.7005,-1.4868,27.6083,0,26,154,2,3156127.6083,121.7326
126286,1,1,-8.3584,0.2801,29.6802,0,9,186,2,3157154.6802,1027.0719
126317,1,1,-8.3068,-4.2514,28.427,0,10,104,2,3157928.427,773.7468
126326,1,1,-9.2727,-6.9762,27.9275,0,4,54,2,3158152.9275,224.5005
126328,1,1,-6.3725,2.7102,29.1647,0,21,231,2,3158204.1647,51.2372
126513,1,1,-7.9046,-2.0848,27.0837,0,12,143,2,3162827.0837,4622.919
126515,1,1,-9.5971,7.2527,26.3948,0,2,313,2,3162876.3948,49.3111
126522,1,1,-5.3725,0.3048,29.2691,0,28,187,2,3163054.2691,177.8743
126528,1,1,-8.5799,-2.2454,26.8357,0,8,140,2,3163201.8357,147.5666
126556,1,1,-5.7563,4.1875,28.8408,0,25,257,2,3163903.8408,702.0051
126561,1,1,-8.0289,-4.2923,26.1318,0,11,103,2,3164026.1318,122.291
126568,1,1,-7.6164,-4.4921,27.544,0,14,100,2,3164202.544,176.4122
126608,1,1,-8.2308,-3.024,30.5411,0,10,126,2,3165205.5411,1002.9971
126636,1,1,-6.8769,6.159,28.0115,0,18,293,2,3165903.0115,697.4704
126638,1,1,-6.9707,-5.7119,29.3427,0,18,77,2,3165954.3427,51.3312
126656,1,1,-7.4535,0.8156,28.6823,0,15,196,2,3166403.6823,449.3396
126661,1,1,-8.7478,-8.4401,27.7255,0,7,28,2,3166527.7255,124.0432
126662,1,1,-8.538,4.222,28.7078,0,8,258,2,3166553.7078,25.9823
126728,1,1,-9.9941,-0.1161,30.5569,0,0,179,2,3168205.5569,1651.8491
126732,1,1,-5.2415,-7.0653,28.5548,0,28,53,2,3168303.5548,97.9979
126734,1,1,-9.0439,-3.4333,28.1174,0,5,119,2,3168353.1174,49.5626
126771,1,1,-6.402,-1.6868,30.641,0,21,151,2,3169280.641,927.5236
126810,1,1,-5.5364,6.9251,28.1423,0,27,307,2,3170253.1423,972.5013
126838,1,1,-9.57,7.087,30.796,0,2,310,2,3170955.796,702.6537
