Event,Layer,Quadrant,X,Y,ToF,Energy,Col,Row,ToT,ToH,Twait
107,1,3,-9.5334,6.9832,29.4178,0.4667,2,308,5,2679.4178,3.2611
109,1,3,-8.3611,-0.6839,26.0432,5.0668,9,169,5,2726.0432,46.6254
109,1,3,-7.0207,-5.0095,26.4429,0.2609,18,90,5,2726.4429,0.3997
111,1,3,-5.5905,-5.3533,26.0717,0.5036,26,84,5,2776.0717,49.6288
111,1,2,-6.5459,-7.7275,26.1598,0.4209,20,41,5,2776.1598,0.0881
112,1,1,-7.1251,-6.6989,25.8417,0.2533,17,60,5,2800.8417,24.6819
113,1,2,-7.707,-1.1324,25.9473,0.2137,13,161,5,2825.9473,25.1056
113,1,2,-5.2655,4.3231,25.9974,0.2815,28,260,5,2825.9974,0.0501
113,1,1,-5.2303,-3.5191,26.0932,0.2145,28,117,5,2826.0932,0.0958
113,1,3,-8.403,-9.2883,26.3584,0.2121,9,12,5,2826.3584,0.2652
114,1,2,-9.0751,2.6426,26.0955,0.5263,5,229,5,2851.0955,24.7371
116,1,3,-5.6645,-1.2315,26.0151,0.2733,26,159,5,2901.0151,49.9196
116,1,1,-7.2586,-7.976,26.2201,0.2052,16,36,5,2901.2201,0.205
116,1,2,-6.7099,-0.9552,26.2942,0.241,19,164,5,2901.2942,0.0741
117,1,1,-8.7748,-9.7531,25.8065,0.2454,7,4,5,2925.8065,24.5123
117,1,1,-7.6052,3.2466,25.9819,0.223,14,240,5,2925.9819,0.1754
118,1,3,-8.1274,3.8139,26.1234,0.349,11,251,5,2951.1234,25.1415
119,1,2,-6.8937,5.0725,26.3578,0.1982,18,274,5,2976.3578,25.2344
120,1,1,-5.2637,-4.5425,25.8529,0.6861,28,99,5,3000.8529,24.4951
120,1,3,-8.4869,-1.7483,26.2124,0.2627,9,150,5,3001.2124,0.3595
121,1,2,-7.1492,-2.9643,26.3628,0.222,17,127,5,3026.3628,25.1504
121,1,3,-7.677,3.5317,26.3637,0.2088,14,246,5,3026.3637,0.0009
