Event,Layer,Quadrant,X,Y,ToF,Energy,Col,Row,ToT,ToH,Twait
249,1,1,-8.1207,0.7978,27.0775,0.5435,11,196,5,6227.0775,23.5486
250,1,1,-9.3827,1.2504,27.3136,1.6993,3,204,5,6252.3136,25.2361
250,1,1,-8.9962,-4.088,30.7874,1.6329,6,107,5,6255.7874,3.4738
252,1,1,-9.1565,-3.4233,26.099,0.1586,5,119,5,6301.099,45.3116
254,1,1,-5.6801,2.0639,26.5756,0.4141,26,219,5,6351.5756,50.4766
254,1,1,-6.4161,-1.2348,30.5703,0.5264,21,159,5,6355.5703,3.9947
255,1,1,-5.2828,-5.5885,26.4384,0.8778,28,80,5,6376.4384,20.8681
256,1,1,-9.1542,4.6559,27.7311,1.7846,5,266,5,6402.7311,26.2927
257,1,1,-7.4303,0.3988,29.353,0.6666,15,189,5,6429.353,26.6219
258,1,1,-9.3801,0.5093,29.7413,1.4357,3,191,5,6454.7413,25.3883
259,1,1,-7.588,-7.9684,28.8057,1.647,14,36,5,6478.8057,24.0644
260,1,1,-9.6929,1.123,27.3655,0.2314,1,202,5,6502.3655,23.5598
260,1,1,-9.3416,-7.7176,28.4167,1.0275,3,41,5,6503.4167,1.0512
263,1,1,-6.2782,-9.7487,29.96,1.0308,22,4,5,6579.96,76.5433
264,1,1,-5.4309,-6.0185,26.613,0.5227,27,72,5,6601.613,21.653
264,1,1,-9.2152,-1.4005,27.3244,1.8955,4,156,5,6602.3244,0.7114
265,1,1,-7.8494,-5.7914,29.3892,1.838,13,76,5,6629.3892,27.0648
267,1,1,-9.677,-5.2589,26.4922,1.7877,1,86,5,6676.4922,47.103
267,1,1,-5.2501,3.2494,27.553,1.6013,28,240,5,6677.553,1.0608
271,1,1,-8.1967,-5.4596,30.5091,0.2166,10,82,5,6780.5091,102.9561
273,1,1,-6.0748,-0.4451,30.8038,0.538,23,173,5,6830.8038,50.2947
274,1,1,-5.6717,-0.9661,28.5155,1.3127,26,164,5,6853.5155,22.7117
274,1,1,-6.7459,1.0902,30.6287,1.1843,19,201,5,6855.6287,2.1132
275,1,1,-9.0184,-1.9647,26.5346,0.9509,5,146,5,6876.5346,20.9059
277,1,1,-8.5074,3.1887,28.759,1.9524,9,239,5,6928.759,52.2244
278,1,1,-9.2805,1.8256,30.1235,1.16,4,215,5,6955.1235,26.3645
281,1,1,-9.9325,-9.7937,27.7677,1.1877,0,3,5,7027.7677,72.6442
285,1,1,-9.0563,-5.7538,26.0669,0.3566,5,77,5,7126.0669,98.2992
285,1,1,-6.2728,-0.4456,27.5261,0.3359,22,173,5,7127.5261,1.4592
286,1,1,-7.2691,2.4793,26.8818,0.8546,16,226,5,7151.8818,24.3557
289,1,1,-8.8513,3.8813,26.8694,0.2597,6,252,5,7226.8694,74.9876
290,1,1,-7.2537,2.1558,29.4466,0.5803,16,221,5,7254.4466,27.5772
291,1,1,-6.4097,4.5597,26.3951,0.3698,21,264,5,7276.3951,21.9485
292,1,1,-8.418,3.6259,30.6548,1.6015,9,247,5,7305.6548,29.2597
293,1,1,-7.9877,5.9334,27.0206,1.4531,12,289,5,7327.0206,21.3658
295,1,1,-7.3803,5.8118,27.2488,1.7796,15,287,5,7377.2488,50.2282
