#,Col,Row,ToT,TS,Amp,RO_Time
1,0,0,0,2730,85,4815
2,18,68,-1025,48,7,10640
3,28,152,-1025,48,7,10690
4,9,4,-1325,54,1,10890
5,18,279,-1075,49,6,10940
6,19,283,-1275,53,2,10990
7,24,37,-1225,52,3,11040
8,26,12,-1175,51,4,11089
9,28,113,-1275,53,2,11139
10,2,9,-1400,63,7,11339
11,4,53,-1400,64,8,11389
12,7,47,-1400,60,4,11439
13,9,60,-1075,49,6,11489
14,20,303,-1400,63,7,11539
15,24,168,-1400,59,3,11589
16,26,237,-1400,62,6,11639
17,2,19,-1400,64,8,11816
18,3,58,-1400,69,13,11866
19,4,204,-1400,65,9,11916
20,5,231,-1400,79,23,11966
21,6,316,-1400,69,13,12016
22,7,95,-1400,61,5,12066
23,9,17,-1400,73,17,12116
24,10,251,-1400,79,23,12166
25,14,15,-1400,77,21,12216
26,15,102,-1400,76,20,12266
27,17,196,-1400,81,25,12316
28,20,165,-1400,78,22,12366
29,24,81,-1400,69,13,12415
30,27,153,-1400,80,24,12465
31,0,142,-1400,100,44,12665
32,1,86,-1400,93,37,12715
33,2,57,-1400,97,41,12765
34,3,203,-1400,66,10,12815
35,5,233,-1400,101,45,12865
36,6,127,-1400,97,41,12915
37,7,181,-1400,81,25,12965
38,8,85,-1400,94,38,13015
39,9,201,-1175,51,4,13064
40,10,26,-1400,98,42,13114
41,11,176,-1400,90,34,13164
42,14,166,-1400,81,25,13214
43,19,199,-1400,93,37,13264
44,20,253,-1400,71,15,13314
45,22,65,-1400,87,31,13364
46,24,191,-1400,61,5,13414
47,25,194,-1400,97,41,13464
48,26,6,-1400,90,34,13514
49,27,287,-1400,82,26,13564
50,0,288,-1400,117,61,13741
51,1,135,-1400,102,46,13791
52,2,151,-1400,103,47,13841
53,3,222,-1400,96,40,13891
54,4,90,-1400,118,62,13941
55,5,1,-1400,115,59,13991
56,6,82,-1400,103,47,14041
57,7,193,-1400,110,54,14091
58,8,18,-1400,116,60,14141
59,9,93,1075,134,78,14191
60,10,154,-1400,91,35,14241
61,11,241,1225,131,75,14291
62,12,43,-1400,120,64,14341
63,13,204,-1400,110,54,14390
64,14,20,-1400,118,62,14440
65,15,93,-1400,115,59,14490
66,16,174,-1400,103,47,14540
67,17,92,-1400,103,47,14590
68,18,36,-1400,125,69,14640
69,20,163,325,108,121,14690
70,22,43,1075,134,78,14740
71,23,76,-1400,109,53,14790
72,24,218,-1400,122,66,14840
73,26,74,-1400,88,32,14890
74,27,207,-1400,112,56,14940
75,28,146,-1400,110,54,14989
76,0,189,-575,167,111,15189
77,1,64,175,152,96,15239
78,2,85,-525,166,110,15289
79,3,253,-1025,176,120,15339
80,4,144,225,151,95,15389
81,5,7,-475,165,109,15439
82,6,282,-75,157,101,15489
83,7,91,25,155,99,15539
84,8,40,-775,171,115,15589
85,10,101,-1025,176,120,15638
86,11,99,-875,173,117,15667
87,12,100,-875,173,117,15716
88,13,133,775,140,84,15766
89,14,85,-1400,124,68,15816
90,15,112,-1400,114,58,15866
91,16,150,-375,163,107,15916
92,17,30,-1075,177,121,15966
93,18,84,-475,165,109,16016
94,19,201,775,140,84,16066
95,20,265,-875,173,117,16116
96,21,49,-325,162,106,16166
97,22,84,-1075,177,121,16216
98,23,121,-1400,107,51,16266
99,24,201,-1125,178,122,16315
100,25,17,-175,159,103,16365
101,26,96,1375,128,72,16415
102,27,141,-325,162,106,16465
103,28,86,425,147,91,16515
104,0,78,-1400,196,115,16715
105,1,145,-1400,195,116,16765
106,2,216,-1400,185,126,16815
107,3,238,-1400,230,81,16865
108,4,228,-175,159,103,16915
109,5,261,-1400,73,17,16964
110,6,98,-1400,216,95,17014
111,7,60,-1400,194,117,17064
112,8,28,-1400,228,83,17114
113,9,13,-1400,206,105,17164
114,10,130,-325,162,106,17214
115,11,189,-1400,219,92,17264
116,12,57,-1400,235,76,17314
117,13,86,-1400,235,76,17364
118,14,41,-1400,201,110,17414
119,15,145,-1400,111,55,17464
120,16,6,-1400,235,76,17514
121,17,57,925,137,81,17563
122,18,155,-1325,182,126,17592
123,19,222,-1400,218,93,17641
124,20,109,-1400,215,96,17691
125,21,63,-575,167,111,17741
126,22,231,-1400,233,78,17791
127,23,65,-1375,183,127,17841
128,24,50,-1400,187,124,17891
129,25,118,-1400,209,102,17941
130,26,45,-1400,187,124,17991
131,27,58,-1400,215,96,18041
132,28,218,-475,165,109,18091
133,0,181,-1400,237,74,18290
134,1,283,125,281,30,18340
135,2,92,725,269,42,18390
136,3,96,525,273,38,18440
137,4,42,575,272,39,18490
138,5,110,-675,297,14,18540
139,6,2,175,280,31,18590
140,7,85,-175,287,24,18640
141,8,119,-325,162,106,18690
142,9,38,-1400,243,68,18740
143,10,9,-75,285,26,18790
144,11,177,-1400,248,63,18840
145,12,1,1175,260,51,18889
146,13,108,-1400,244,67,18939
147,14,43,-1400,243,68,18989
148,15,155,925,137,81,19039
149,16,70,125,281,30,19089
150,17,68,-1400,218,93,19139
151,18,34,-1400,242,69,19189
152,19,117,275,278,33,19239
153,20,10,475,274,37,19289
154,21,147,875,138,82,19339
155,22,149,225,279,32,19389
156,23,149,-1400,239,72,19439
157,24,29,925,265,46,19489
158,25,156,-475,293,18,19538
159,26,157,-1400,220,91,19567
160,27,136,-1400,193,118,19616
161,28,236,-1400,244,67,19666
162,0,18,-1400,349,37,19866
163,1,167,-1400,349,37,19916
164,2,49,-1400,319,7,19966
165,3,122,-225,288,23,20016
166,4,29,-1400,341,29,20066
167,5,131,-275,289,22,20116
168,6,56,-1400,347,35,20166
169,7,247,1225,259,52,20215
170,8,78,-1225,308,3,20265
171,9,39,825,267,44,20315
172,10,45,-1400,253,58,20365
173,11,58,-1400,335,23,20415
174,12,66,-1400,199,112,20465
175,13,64,-1400,316,4,20515
176,14,55,-675,297,14,20565
177,15,162,-1400,253,58,20615
178,16,103,425,275,36,20665
179,17,75,1175,260,51,20715
180,18,74,-575,295,16,20765
181,19,33,-875,301,10,20815
182,20,41,25,283,28,20864
183,21,221,675,142,86,20914
184,22,249,-525,294,17,20964
185,23,274,-475,293,18,21014
186,24,36,825,267,44,21064
187,25,168,-1325,182,126,21114
188,26,23,-1025,304,7,21164
189,27,169,-1400,190,121,21214
190,28,203,-1400,342,30,21264
191,0,37,25,411,99,21463
192,1,168,75,410,98,21492
193,2,120,-1400,329,17,21541
194,3,32,1175,388,76,21591
195,4,22,75,410,98,21641
196,5,115,775,396,84,21691
197,6,77,-425,420,108,21741
198,7,1,-1400,362,50,21791
199,8,125,-475,293,18,21841
200,9,16,975,392,80,21891
201,10,56,-1400,380,68,21941
202,11,91,-1400,364,52,21991
203,12,104,1225,387,75,22041
204,13,5,575,400,88,22091
205,14,48,725,397,85,22141
206,15,86,-1400,373,61,22190
207,16,107,-575,423,111,22240
208,17,87,-975,175,119,22290
209,18,152,825,267,44,22340
210,19,56,-1400,378,66,22390
211,20,32,-1400,377,65,22440
212,21,73,-325,418,106,22490
213,22,246,175,408,96,22540
214,23,5,1025,391,79,22590
215,24,95,-1400,192,119,22640
216,25,122,975,392,80,22690
217,26,4,-1400,371,59,22740
218,27,102,-275,417,105,22789
219,28,4,925,393,81,22839
220,0,41,-1400,359,47,23039
221,1,118,-1400,450,117,23089
222,2,2,-1400,481,86,23139
223,3,37,2125,407,19,23189
224,4,30,-725,426,114,23239
225,5,149,-1275,437,125,23289
226,6,38,-625,424,112,23339
227,7,255,-1400,344,32,23389
228,8,115,-1400,464,103,23438
229,9,32,-1400,478,89,23467
230,10,66,725,269,42,23516
