#,Col,Row,ToT,TS,Amp,RO_Time
1,0,0,0,2730,85,4537
2,16,52,-675,41,14,10412
3,28,155,-675,41,14,10437
4,19,153,-875,45,10,10537
5,11,194,-925,46,9,10637
6,16,129,-1075,49,6,10662
7,19,234,-925,46,9,10687
8,24,17,-925,46,9,10712
9,28,220,-1125,50,5,10737
10,6,198,-1325,54,1,10837
11,18,93,-1225,52,3,10862
12,11,293,-1400,62,6,10962
13,18,98,-1400,60,4,10987
14,26,195,-1400,56,0,11011
15,2,13,-1400,66,10,11111
16,3,124,-1400,64,8,11136
17,10,215,-1400,78,22,11311
18,14,228,-1400,78,22,11336
19,19,4,-1400,74,18,11361
20,22,41,-1400,76,20,11386
21,27,8,-1400,79,23,11486
22,6,193,-1400,84,28,11586
23,11,212,-1400,86,30,11611
24,22,195,-1400,86,30,11635
25,23,96,-1400,86,30,11660
26,26,162,-1400,83,27,11685
27,28,224,-1400,83,27,11710
28,6,10,-1400,95,39,11888
29,14,166,-1400,93,37,11913
30,17,142,-1400,93,37,11938
31,21,260,-1400,98,42,11963
32,22,73,-1400,97,41,11988
33,26,131,-1400,97,41,12013
34,22,313,-1400,94,38,12113
35,3,40,-1400,106,50,12213
36,17,32,-1400,108,52,12238
37,24,21,-1400,114,58,12337
38,15,18,-1400,121,65,12437
39,21,179,-1400,126,70,12537
40,23,85,-1400,123,67,12562
41,7,43,1375,128,72,12662
42,8,77,1375,128,72,12687
43,15,202,1275,130,74,12712
44,12,191,1075,134,78,12812
45,8,310,725,141,85,12912
46,14,131,775,140,84,12937
47,11,36,625,143,87,13036
48,19,181,525,145,89,13061
49,26,184,525,145,89,13086
50,1,238,425,147,91,13186
51,12,278,475,146,90,13211
52,16,36,-25,156,100,13311
53,17,60,175,152,96,13336
54,28,117,125,153,97,13361
55,7,4,-75,157,101,13461
56,14,240,-75,157,101,13486
57,28,99,-225,160,104,13511
58,17,203,-375,163,107,13610
59,3,120,-725,170,114,13713
60,16,7,-775,171,115,13738
61,27,89,-825,172,116,13763
62,2,33,-1025,176,120,13863
63,20,312,-1225,180,124,13963
64,1,95,-1400,185,126,14063
65,3,117,-1400,191,120,14163
66,11,123,-1400,190,121,14188
67,13,196,-1400,189,122,14213
68,18,268,-1400,189,122,14238
69,27,149,-1400,191,120,14263
70,12,142,-1400,194,117,14362
71,13,310,-1400,194,117,14387
72,15,157,-1400,193,118,14412
73,16,194,-1400,195,116,14437
74,0,65,-1400,201,110,14537
75,1,274,-1400,198,113,14562
76,12,49,-1400,210,101,14662
77,1,256,-1400,215,96,14762
78,2,178,-1400,213,98,14787
79,0,102,-1400,219,92,14887
80,16,128,-1400,219,92,14911
81,5,153,-1400,220,91,15011
82,16,252,-1400,223,88,15036
83,19,78,-1400,224,87,15061
84,14,300,-1400,225,86,15161
85,26,310,-1400,226,85,15186
86,12,38,-1400,230,81,15286
87,23,68,-1400,233,78,15311
88,25,279,-1400,239,72,15411
89,8,258,-1400,244,67,15511
90,16,123,-1400,244,67,15535
91,25,296,-1400,241,70,15560
92,10,288,-1400,252,59,15738
93,15,104,1325,257,54,15838
94,27,11,1125,261,50,15938
95,0,135,875,266,45,16038
96,16,28,825,267,44,16138
97,18,51,425,275,36,16312
98,5,178,125,281,30,16412
99,3,34,-25,284,27,16512
100,11,306,25,283,28,16537
101,20,57,-75,285,26,16562
102,28,104,25,283,28,16587
103,16,39,-125,286,25,16687
104,9,45,-525,294,17,16787
105,11,140,-775,299,12,16886
106,28,294,-675,297,14,16911
107,3,76,-1025,304,7,17011
108,10,259,-975,303,8,17036
109,6,158,-1175,307,4,17136
110,9,297,-1075,305,6,17161
111,24,226,-1125,306,5,17186
112,25,18,-1325,310,1,17286
113,27,301,-1400,313,1,17311
114,0,247,-1400,315,3,17411
115,7,27,-1400,316,4,17436
116,18,96,-1400,315,3,17461
117,5,151,-1400,324,12,17560
118,11,228,-1400,325,13,17585
119,16,118,-1400,330,18,17688
120,1,129,-1400,336,24,17788
121,20,258,-1400,335,23,17813
122,24,118,-1400,345,33,17988
123,3,299,-1400,346,34,18088
124,9,35,-1400,356,44,18262
125,2,34,-1400,359,47,18362
126,6,289,-1400,358,46,18387
127,21,156,-1400,358,46,18412
128,1,29,-1400,363,51,18512
129,18,108,-1400,365,53,18612
130,21,315,-1400,366,54,18637
131,1,74,-1400,377,65,18811
132,7,171,-1400,378,66,18836
133,1,85,-1400,375,63,18936
134,2,294,-1400,381,69,18961
135,14,59,-1400,380,68,18986
136,10,113,1275,386,74,19086
137,16,156,-1400,382,70,19111
138,3,52,1175,388,76,19211
139,4,207,1225,387,75,19236
140,9,136,1025,391,79,19261
141,21,138,1125,389,77,19286
142,23,319,1025,391,79,19311
143,25,106,725,397,85,19411
144,1,269,525,401,89,19510
145,4,170,625,399,87,19535
146,15,254,575,400,88,19563
147,25,79,225,407,95,19663
148,27,82,125,409,97,19688
149,21,122,-25,412,100,19788
150,5,5,-525,422,110,19963
151,3,132,-675,425,113,20063
152,16,230,-775,427,115,20088
153,23,205,-775,427,115,20113
154,10,121,-1225,436,124,20287
155,18,141,-1400,441,126,20462
156,5,8,-1400,447,120,20562
157,5,14,-1400,446,121,20662
158,12,71,-1400,451,116,20687
159,21,246,-1400,448,119,20712
160,23,78,-1400,448,119,20737
161,22,235,-1400,455,112,20836
162,7,3,-1400,462,105,20936
163,13,92,-1400,461,106,20961
164,28,266,-1400,456,111,20986
165,27,123,-1400,463,104,21086
166,18,101,-1400,468,99,21186
167,19,178,-1400,467,100,21211
168,25,27,-1400,467,100,21236
169,12,78,-1400,474,93,21336
170,26,139,-1400,477,90,21435
171,12,222,-1400,483,84,21538
172,7,228,-1400,489,78,21638
173,16,105,-1400,494,73,21738
174,28,52,-1400,497,70,21838
175,20,240,-1400,505,62,22013
176,23,41,-1400,504,63,22038
177,28,246,-1400,505,62,22063
178,1,93,1325,513,54,22237
179,2,212,-1400,511,56,22262
180,3,26,1375,512,55,22287
181,10,27,-1400,510,57,22312
182,15,159,1275,514,53,22337
183,19,153,1275,514,53,22362
184,23,160,1275,514,53,22387
185,26,138,1275,514,53,22412
186,3,60,-1400,511,56,22512
187,15,211,1175,516,51,22537
188,21,278,1175,516,51,22562
189,0,75,575,528,39,22662
190,1,56,975,520,47,22687
191,3,64,975,520,47,22711
192,5,29,725,525,42,22736
193,0,280,1025,519,48,22836
194,14,2,-75,541,26,22936
195,20,296,125,537,30,22961
196,10,200,-325,546,21,23061
197,14,77,-175,543,24,23086
198,22,297,-175,543,24,23111
199,6,275,-425,548,19,23211
200,11,189,-475,549,18,23236
201,14,312,75,538,29,23261
202,6,297,-725,554,13,23360
203,9,238,-775,555,12,23385
204,15,277,-675,553,14,23410
205,22,63,-825,556,11,23435
206,27,149,-775,555,12,23463
207,28,170,-825,556,11,23488
208,1,297,-1175,563,4,23588
209,4,306,-975,559,8,23613
210,16,60,-1175,563,4,23638
211,8,59,-1400,569,1,23738
212,11,285,-1400,570,2,23763
213,15,124,-1400,572,4,23788
214,24,76,-1275,565,2,23813
215,28,313,-1400,572,4,23838
216,0,5,-1400,574,6,23938
217,11,3,-1400,576,8,23963
218,26,238,-1400,577,9,23988
219,28,5,-1400,578,10,24013
220,2,200,-1400,601,33,24412
221,23,151,-1400,601,33,24437
222,1,271,-1400,607,39,24612
223,4,290,-1400,608,40,24637
224,7,216,-1400,607,39,24661
225,16,54,-1400,607,39,24686
226,11,288,-1400,613,45,24786
227,14,186,-1400,611,43,24811
228,1,214,-1400,618,50,24911
229,2,260,-1400,615,47,24936
230,3,101,-1400,617,49,24961
231,10,180,-1400,615,47,24986
232,1,182,-1400,625,57,25086
233,7,106,-1400,624,56,25111
234,10,181,-1400,615,47,25136
235,23,314,-1400,622,54,25161
236,0,163,-1400,630,62,25261
237,1,239,-1400,625,57,25285
238,6,136,-1400,631,63,25310
239,11,127,-1400,630,62,25335
240,13,307,-1400,629,61,25360
241,26,40,-1400,629,61,25385
242,3,90,-1400,639,71,25488
243,15,110,-1400,639,71,25513
244,21,191,-1400,634,66,25538
245,0,210,1025,647,79,25638
246,4,284,1325,641,73,25663
247,8,60,1075,646,78,25688
248,1,48,825,651,83,25788
249,9,140,775,652,84,25813
250,2,123,425,659,91,25913
251,9,248,525,657,89,25938
252,14,31,525,657,89,25963
253,19,0,625,655,87,25987
254,23,39,575,656,88,26012
255,28,59,375,660,92,26037
256,5,227,-175,671,103,26212
257,10,300,-75,669,101,26237
258,17,156,-325,674,106,26262
259,21,94,-125,670,102,26287
260,22,108,-25,668,100,26312
261,4,200,-425,676,108,26412
262,12,58,-725,682,114,26512
263,19,205,-875,685,117,26537
264,26,202,-875,685,117,26562
265,15,40,-1075,689,121,26661
266,9,287,-1275,693,125,26761
267,18,298,-1400,700,123,26936
268,22,232,-1400,702,121,26961
269,12,194,-1400,710,113,27136
270,17,208,-1400,708,115,27161
271,26,139,-1400,710,113,27186
272,13,171,-1400,719,104,27363
273,15,173,-1400,719,104,27388
274,13,253,-1400,718,105,27488
275,28,56,-1400,723,100,27513
276,0,261,-1400,728,95,27613
277,5,102,-1400,724,99,27638
278,13,286,-1400,723,100,27663
279,22,199,-1400,725,98,27688
280,10,290,-1400,732,91,27788
281,12,230,-1400,733,90,27813
282,13,309,-1400,719,104,27838
283,22,161,-1400,733,90,27863
284,20,253,-1400,735,88,27962
285,21,269,-1400,734,89,27987
286,2,176,-1400,745,78,28087
287,4,10,-1400,745,78,28112
288,6,274,-1400,744,79,28137
289,12,246,-1400,742,81,28162
290,17,90,-1400,745,78,28187
291,18,104,-1400,744,79,28212
292,4,136,-1400,750,73,28312
293,7,148,-1400,752,71,28337
294,17,103,-1400,744,79,28362
295,2,261,-1400,760,63,28462
296,3,155,-1400,761,62,28487
297,9,231,-1400,755,68,28512
298,17,15,-1400,760,63,28537
299,25,133,-1400,761,62,28561
300,0,132,-1400,765,58,28661
301,12,208,-1400,763,60,28686
302,17,254,-1400,746,77,28711
303,11,219,1125,773,50,28811
304,19,177,1125,773,50,28836
305,22,79,1325,769,54,28861
306,1,83,625,783,40,29036
307,7,175,625,783,40,29061
308,18,241,325,789,34,29161
309,3,76,75,794,29,29260
310,25,218,175,792,31,29285
311,28,135,125,793,30,29313
312,11,63,-125,798,25,29413
313,20,228,-75,797,26,29438
314,24,84,-425,804,19,29538
315,27,142,-375,803,20,29563
316,28,236,-325,802,21,29588
317,17,87,-575,807,16,29688
318,11,281,-875,813,10,29788
319,14,310,-1025,816,7,29813
320,9,120,-1075,817,6,29912
321,13,1,-1075,817,6,29937
322,19,98,-1075,817,6,29962
323,23,150,-1075,817,6,29987
324,8,72,-1325,822,1,30087
325,9,224,-1075,817,6,30112
326,14,292,-1325,822,1,30137
327,22,154,-1325,822,1,30162
328,2,43,-1400,829,5,30262
329,3,68,-1400,832,8,30287
330,27,132,-1400,827,3,30312
331,19,257,-1400,835,11,30412
332,27,241,-1400,835,11,30437
333,1,34,-1400,843,19,30536
334,14,20,-1400,848,24,30636
335,19,31,-1400,846,22,30661
336,23,261,-1400,848,24,30686
337,25,149,-1400,856,32,30861
338,28,281,-1400,859,35,30886
339,26,110,-1400,863,39,30986
340,20,309,-1400,864,40,31086
341,21,113,-1400,864,40,31111
342,24,235,-1400,866,42,31135
343,2,195,-1400,872,48,31235
344,24,266,-1400,869,45,31263
345,11,4,-1400,874,50,31363
346,14,273,-1400,878,54,31388
347,16,16,-1400,874,50,31413
348,13,273,-1400,886,62,31588
349,17,203,-1400,889,65,31613
350,22,273,-1400,885,61,31638
351,23,47,-1400,884,60,31663
352,1,72,-1400,891,67,31763
353,6,96,-1400,890,66,31788
354,8,32,-1400,891,67,31813
355,18,82,1225,899,75,31912
