#,Col,Row,ToT,TS,Amp,RO_Time
1,0,0,0,2730,85,4815
2,16,52,-675,41,14,10490
3,28,155,-675,41,14,10540
4,11,194,-925,46,9,10740
5,16,220,-975,47,8,10790
6,19,153,-875,45,10,10840
7,21,117,-825,44,11,10890
8,23,303,-925,46,9,10940
9,24,17,-925,46,9,10990
10,0,159,-1400,56,0,11189
11,2,190,-1175,51,4,11239
12,6,198,-1325,54,1,11289
13,12,195,-1400,57,1,11339
14,14,180,-1175,51,4,11389
15,15,140,-1375,55,0,11439
16,16,129,-1075,49,6,11489
17,18,93,-1225,52,3,11539
18,19,234,-925,46,9,11589
19,21,14,-1400,56,0,11639
20,26,195,-1400,56,0,11689
21,28,220,-1125,50,5,11738
22,0,223,-1225,52,3,11916
23,1,5,-1400,70,14,11966
24,2,13,-1400,66,10,12016
25,3,124,-1400,64,8,12066
26,6,36,-1400,67,11,12116
27,7,78,-1400,69,13,12166
28,9,81,-1400,69,13,12216
29,11,293,-1400,62,6,12266
30,12,160,-1400,76,20,12316
31,18,98,-1400,60,4,12366
32,19,4,-1400,74,18,12415
33,22,41,-1400,76,20,12465
34,0,206,-1400,84,28,12665
35,1,6,-1400,97,41,12715
36,6,10,-1400,95,39,12765
37,7,38,-1400,82,26,12815
38,9,38,-1400,102,46,12865
39,10,215,-1400,78,22,12915
40,11,212,-1400,86,30,12965
41,13,1,-1400,80,24,13015
42,14,166,-1400,93,37,13064
43,15,249,-1400,88,32,13114
44,16,64,-1400,103,47,13164
45,17,142,-1400,93,37,13214
46,19,119,-1400,80,24,13264
47,21,202,-1400,98,42,13314
48,22,73,-1400,97,41,13364
49,23,96,-1400,86,30,13414
50,25,95,-1400,99,43,13464
51,26,131,-1400,97,41,13514
52,27,8,-1400,79,23,13564
53,28,17,-1400,98,42,13614
54,1,169,-1400,109,53,13791
55,3,40,-1400,106,50,13841
56,4,68,-1400,120,64,13891
57,5,172,-1400,121,65,13941
58,6,193,-1400,84,28,13991
59,7,43,1375,128,72,14041
60,8,77,1375,128,72,14091
61,9,173,-1400,121,65,14141
62,10,78,-1400,109,53,14191
63,12,191,1075,134,78,14241
64,14,228,-1400,78,22,14291
65,15,18,-1400,121,65,14341
66,17,32,-1400,108,52,14390
67,19,145,-1400,110,54,14440
68,21,179,-1400,126,70,14490
69,22,104,-1400,121,65,14540
70,23,85,-1400,123,67,14590
71,24,21,-1400,114,58,14640
72,26,162,-1400,83,27,14690
73,27,43,-1400,93,37,14740
74,28,224,-1400,83,27,14790
75,1,227,-775,171,115,14989
76,2,33,-1025,176,120,15039
77,3,44,725,141,85,15089
78,4,116,-525,166,110,15139
79,5,229,75,154,98,15189
80,7,4,-75,157,101,15239
81,8,310,725,141,85,15289
82,9,240,-1400,69,13,15339
83,11,36,625,143,87,15389
84,12,278,475,146,90,15439
85,13,160,-925,174,118,15489
86,14,131,775,140,84,15539
87,15,34,-1400,126,70,15589
88,16,7,-775,171,115,15638
89,17,60,175,152,96,15667
90,18,274,-175,159,103,15716
91,19,164,-25,156,100,15766
92,20,41,225,151,95,15816
93,21,260,-1400,98,42,15866
94,22,195,-1400,86,30,15916
95,23,155,-1400,87,31,15966
96,26,184,525,145,89,16016
97,27,89,-825,172,116,16066
98,28,99,-225,160,104,16116
99,0,65,-1400,201,110,16315
100,1,95,-1400,185,126,16365
101,2,178,-1400,213,98,16415
102,3,60,1075,134,78,16465
103,5,153,-1400,220,91,16515
104,7,255,-1400,90,34,16565
105,8,139,-1375,183,127,16615
106,9,58,-1400,194,117,16665
107,11,102,-1400,186,125,16715
108,12,49,-1400,210,101,16765
109,13,161,125,153,97,16815
110,14,116,-1400,195,116,16865
111,15,58,-1400,222,89,16915
112,16,36,-25,156,100,16964
113,17,127,-275,161,105,17014
114,18,268,-1400,189,122,17064
115,19,78,-1400,224,87,17114
116,20,312,-1225,180,124,17164
117,21,223,-1400,198,113,17214
118,22,194,-1400,186,125,17264
119,24,102,-1400,216,95,17314
120,25,15,-1400,223,88,17364
121,26,294,-1400,120,64,17414
122,27,39,-1400,210,101,17464
123,28,117,125,153,97,17514
124,0,102,-1400,219,92,17691
125,1,76,475,274,37,17741
126,2,230,675,142,86,17791
127,3,90,-1400,220,91,17841
128,5,178,125,281,30,17891
129,6,22,-1400,249,62,17941
130,7,124,-1400,248,63,17991
131,8,258,-1400,244,67,18041
132,9,60,-1400,220,91,18091
133,10,288,-1400,252,59,18141
134,11,115,-575,167,111,18191
135,12,38,-1400,230,81,18241
136,13,137,1175,260,51,18290
137,14,240,-75,157,101,18340
138,15,104,1325,257,54,18390
139,16,28,825,267,44,18440
140,17,50,175,280,31,18490
141,18,51,425,275,36,18540
142,19,163,-325,246,22,18590
143,21,128,-1400,236,75,18640
144,22,271,-1400,221,90,18690
145,23,68,-1400,233,78,18740
146,24,198,375,276,35,18790
147,25,109,-1400,247,64,18840
148,26,138,425,261,22,18889
149,27,3,-1400,249,62,18939
150,28,257,-1400,87,31,18989
151,0,130,-1400,232,79,19189
152,1,129,-1400,336,24,19239
153,2,176,-375,291,20,19289
154,3,34,-25,284,27,19339
