#,Col,Row,ToT,TS,Amp,RO_Time
1,0,0,0,2730,85,4815
2,1,119,-675,41,14,10490
3,2,234,-725,42,13,10540
4,16,52,-675,41,14,10590
5,22,274,-725,42,13,10640
6,28,155,-675,41,14,10690
7,11,194,-925,46,9,10890
8,16,220,-975,47,8,10940
9,19,153,-875,45,10,10990
10,21,117,-825,44,11,11040
11,23,84,-1025,48,7,11089
12,24,17,-925,46,9,11139
13,25,274,-825,44,11,11189
14,0,159,-1400,56,0,11389
15,2,190,-1175,51,4,11439
16,3,124,-1400,64,8,11489
17,4,130,-1400,59,3,11539
18,6,198,-1325,54,1,11589
19,8,271,-1400,62,6,11639
20,11,293,-1400,62,6,11689
21,12,195,-1400,57,1,11738
22,14,86,-1400,58,2,11767
23,15,140,-1375,55,0,11816
24,16,129,-1075,49,6,11866
25,17,319,-1275,53,2,11916
26,18,93,-1225,52,3,11966
27,19,234,-925,46,9,12016
28,21,14,-1400,56,0,12066
29,23,303,-925,46,9,12116
30,24,229,-775,43,12,12166
31,25,194,-1125,50,5,12216
32,26,107,-1400,58,2,12266
33,28,220,-1125,50,5,12316
34,0,163,-1400,71,15,12515
35,1,5,-1400,70,14,12565
36,2,13,-1400,66,10,12615
37,6,36,-1400,67,11,12665
38,7,38,-1400,82,26,12715
39,8,85,-1400,65,9,12765
40,9,81,-1400,69,13,12815
41,10,215,-1400,78,22,12865
42,12,160,-1400,76,20,12915
43,13,1,-1400,80,24,12965
44,14,180,-1175,51,4,13015
45,15,293,-1400,76,20,13064
46,16,240,-1400,65,9,13114
47,18,98,-1400,60,4,13164
48,19,4,-1400,74,18,13214
49,20,218,-1400,67,11,13264
50,22,41,-1400,76,20,13314
51,24,232,-1400,61,5,13364
52,25,91,-1400,69,13,13414
53,26,4,-1400,68,12,13464
54,27,8,-1400,79,23,13514
55,28,78,-1400,67,11,13564
56,0,206,-1400,84,28,13741
57,1,6,-1400,97,41,13791
58,2,51,-1400,125,69,13841
59,3,36,-1400,96,40,13891
60,4,68,-1400,120,64,13941
61,5,172,-1400,121,65,13991
62,6,10,-1400,95,39,14041
63,7,43,1375,128,72,14091
64,8,77,1375,128,72,14141
65,9,38,-1400,102,46,14191
66,10,78,-1400,109,53,14241
67,11,212,-1400,86,30,14291
68,12,256,-1400,125,69,14341
69,13,243,-1400,76,20,14390
70,14,166,-1400,93,37,14440
71,15,18,-1400,121,65,14490
72,16,64,-1400,103,47,14540
73,17,32,-1400,108,52,14590
74,19,119,-1400,80,24,14640
75,21,179,-1400,126,70,14690
76,22,59,-1400,84,28,14740
77,23,85,-1400,123,67,14790
78,24,21,-1400,114,58,14840
79,25,95,-1400,99,43,14890
80,26,131,-1400,97,41,14940
81,27,43,-1400,93,37,14989
82,28,16,-1400,86,30,15039
83,0,141,825,139,83,15239
84,1,169,-1400,109,53,15289
85,2,33,-1025,176,120,15339
86,3,31,925,137,81,15389
87,4,116,-525,166,110,15439
88,5,174,-725,170,114,15489
89,6,118,1125,133,77,15539
90,7,4,-75,157,101,15589
91,8,55,-475,165,109,15638
92,9,12,125,153,97,15667
93,11,36,625,143,87,15716
94,12,186,525,145,89,15766
95,13,160,-925,174,118,15816
96,14,131,775,140,84,15866
97,15,34,-1400,126,70,15916
98,16,7,-775,171,115,15966
99,17,60,175,152,96,16016
100,18,90,325,149,93,16066
101,19,145,-1400,110,54,16116
102,20,41,225,151,95,16166
103,21,153,575,144,88,16216
104,22,73,-1400,97,41,16266
105,23,96,-1400,86,30,16315
106,25,277,-775,43,12,16365
107,26,84,225,151,95,16415
108,27,89,-825,172,116,16465
109,28,17,-1400,98,42,16515
110,0,65,-1400,201,110,16715
111,1,95,-1400,185,126,16765
112,2,178,-1400,213,98,16815
113,3,40,-1400,106,50,16865
114,4,201,1275,130,74,16915
115,5,16,-1400,184,127,16964
116,6,132,-1400,205,106,17014
117,7,78,-1325,69,16,17064
118,8,139,-1375,183,127,17114
119,9,58,-1400,194,117,17164
120,11,102,-1400,186,125,17214
121,12,38,-1400,230,81,17264
122,13,161,125,153,97,17314
123,14,48,-1400,212,99,17364
124,15,58,-1400,222,89,17414
125,16,36,-25,156,100,17464
126,17,127,-275,161,105,17514
127,18,268,-1400,189,122,17563
128,19,51,-1400,218,93,17592
129,20,174,925,202,16,17641
130,21,128,-1400,236,75,17691
131,22,104,-1400,121,65,17741
132,23,68,-1400,233,78,17791
133,24,81,-1400,220,91,17841
134,25,15,-1400,223,88,17891
135,26,159,-25,156,100,17941
136,27,39,-1400,210,101,17991
137,28,99,-225,160,104,18041
138,0,86,-1400,218,93,18241
139,1,76,475,274,37,18290
140,2,176,-375,291,20,18340
141,3,34,-25,284,27,18390
142,4,78,-125,286,25,18440
143,5,119,-1400,241,70,18490
144,6,22,-1400,249,62,18540
145,7,124,-1400,248,63,18590
146,8,232,925,137,81,18640
147,9,45,-525,294,17,18690
148,10,118,875,266,45,18740
149,11,115,-575,167,111,18790
150,12,49,-1400,210,101,18840
151,13,15,675,270,41,18889
152,14,116,-1400,195,116,18939
153,15,104,1325,257,54,18989
154,16,28,825,267,44,19039
155,17,50,175,280,31,19089
156,18,51,425,275,36,19139
157,19,78,-1400,224,87,19189
158,20,57,-75,285,26,19239
159,21,121,925,265,46,19289
160,22,46,-25,284,27,19339
161,23,155,-1400,87,31,19389
